compound_key,smiles_canonical,has_structure,iupac_name,inchikey14
IAMGBYJACPTXKE-UHFFFAOYSA-N,C#CCN(Cc1ccc(C(F)(F)F)cn1)C(=O)c1ccc2nc(N)c(C)cc2c1,True,2-amino-3-methyl-N-prop-2-ynyl-N- [ [ 5 -(trifluoromethyl) -2- pyridyl]methyl] quinoline-6- carboxamide,IAMGBYJACPTXKE
ICWAFFIWLALNGH-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc4cn[nH]c4c3)Cc3ccc(C(F)(F)F)cn3)ccc2nc1N,True,N-((lH-indazol-6-y l)methy 1)-2- amino-3-methyl-N-((5- (trifluoromethyl)pyridin-2- yl)methyl)quinoline-6- carboxamide,ICWAFFIWLALNGH
IDLCQPPQEHZYSL-UYAOXDASSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)[C@@H]3COCC[C@H]3F)ccc2nc1N,True,"2-amino-N-((3R,4R)-4-fluorotetrahydro-2H- pyran-3 -y 1) -3 -methy 1-N-((5 -(trifluoromethy 1)- 2-pyridinyl)methyl)-6-quinolinecarboxamide and 2-amino-N-((3S,4S)-4-fluorotetrahydro- 2H-pyran-3-yl)-3-methyl-N-((5- (trifluoromethyl)-2-pyridinyl)methy 1)-6- quinolinecarboxamide",IDLCQPPQEHZYSL
IETBDNVZLQUIKU-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccncc3)Cc3ccc(C(F)(F)F)cn3)ccc2nc1N,True,2-amino-3-methyl-N-(4-pyridinylmethyl)-N- ((5-(trifluoromethyl)-2-pyridinyl)methyl)-6- quinolinecarboxamide,IETBDNVZLQUIKU
IFQYQMTWUUVNCN-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)C(C)C(C)O)ccc2nc1N,True,2-amino-N-(2-hydroxy-l -methylpropyl) -3 -methyl-N - [ [5 - (trifluorome thy 1)-2- pyridyl]methyl] quinoline-6- carboxamide,IFQYQMTWUUVNCN
IIRNKEQNHHDDAR-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(CCc3ccon3)Cc3ccc(C(F)(F)F)cn3)ccc2nc1N,True,2-amino-N-(2-(isoxazol-3 - yl)ethyl)-3-methyl-N-((5- (trifluoromethyl)pyridin-2- y l)methy 1) quinoline -6 - carboxamide,IIRNKEQNHHDDAR
IITXYQJXBOMPCZ-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)Cc3cccc4[nH]ncc34)ccc2nc1N,True,2-amino-N-(lH-indazol-4-y Imethy 1)-3- methyl-N-((5-(trifluoromethyl)-2- pyridinyl)methyl)-6-quinolinecarboxamide,IITXYQJXBOMPCZ
IMICUAZJVUTRLL-MRXNPFEDSA-N,Cc1cc2cc(C(=O)N(Cc3cc(C#N)ccn3)[C@H](C)c3ncccn3)ccc2nc1N,True,2-amino-N-((4-cyano-2-pyridinyl)methyl)-3- methyl-N-((lR)-l-(2-pyrimidinyl)ethyl)-6- quinolinecarboxamide,IMICUAZJVUTRLL
INEBBFJWQQIERP-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)Cc3cc4c([nH]c3=O)CCC4)ccc2nc1N,True,"2-amino-3 -methy 1-N - [(2-oxo- 1,5,6,7- tetrahydrocyclopenta[b]pyridin- 3-yl)methyl]-N-[[5- (trifluoromethy 1) -2- pyridyl]methyl]quinoline-6- carboxamide",INEBBFJWQQIERP
INHYVQPBDYGOAK-HSZRJFAPSA-N,COC[C@H](c1ccccn1)N(Cc1ccc(C(F)(F)F)cn1)C(=O)c1ccc2nc(N)c(C)cc2c1,True,2-amino-N-((l S)-2-methoxy- l- (2-pyridinyl)ethyl)-3-methyl-N- ((5-(trifluoromethyl)-2- pyridinyl)methyl)-6- quinolinecarboxamide,INHYVQPBDYGOAK
INIZUDGCNRLQBG-QGZVFWFLSA-N,Cc1cc2cc(C(=O)N(Cc3ncc(C#N)cc3C)[C@H](C)c3ncccn3)ccc2nc1N,True,2-amino-N-((5-cyano-3-methyl-2-pyridinyl)methyl)-3-methyl-N-((lR)-l-(2- pyrimidinyl)ethyl)-6-quinolinecarboxamide,INIZUDGCNRLQBG
IOPORGBYHTVGOY-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccn4ccnc4c3)Cc3ccc(C(F)(F)F)cn3)ccc2nc1N,True,"2-amino-N-(imidazo [1,2-a]pyridin-7-ylmethyl)-3-methyl-N-((5-(trifluoromethyl)pyridin-2-yl)methyl)quinoline-6-carboxamide",IOPORGBYHTVGOY
IPBWMTHSSHDIPF-UHFFFAOYSA-N,CCOC(C)CN(Cc1ccc(C(F)(F)F)cn1)C(=O)c1ccc2nc(N)c(C)cc2c1,True,2-amino-N-(2-ethoxypropyl)-3- methyl-N-((5- (trifluoromethyl)pyridin-2- y l)methy 1) quinoline -6 - carboxamide,IPBWMTHSSHDIPF
IPWMFEVNFSDWFN-QGZVFWFLSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(N4CC(F)(F)C4)cn3)[C@H](C)c3ncccn3)ccc2nc1N,True,"2-ammo-N-((5-(3,3-difluoro-l-azetidinyl)-2- pyridinyl)methyl)-3-methyl-N-((lR)-l-(2- pyrimidinyl)ethyl)-6-quinolinecarboxamide",IPWMFEVNFSDWFN
IRVLZYKCFGMQAH-CYBMUJFWSA-N,Cc1cc2cc(C(=O)N(Cc3ncc(C(F)(F)F)s3)[C@H](C)c3ncccn3)ccc2nc1N,True,"2-am ino-3 -methyl-N- ((lR)-l-(2- pyrimidiny l)ethy 1)-N - ((5 -(trifluoromethy 1)- l,3-thiazol-2- yl)methyl)-6- quinolinecarboxamide",IRVLZYKCFGMQAH
ITZULWQZZJERFA-LLVKDONJSA-N,C[C@H](c1ncccn1)N(Cc1cnc(C(F)(F)F)cn1)C(=O)c1cnc2nc(N)c(Br)cc2c1,True,"7-amino-6-bromo-N- ((lR)-l-(2- pyrimidiny l)ethy 1)-N - ((5 -(trifluoromethy 1)-2- pyraziny l)methy 1)-1,8- naphthyridine-3- carboxamide",ITZULWQZZJERFA
IUZSWIFJBDDIML-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)CC3CCC(O)C3)ccc2nc1N,True,2-amino-N-[(3- hydroxycyclopentyl)methyl]-3- methyl-N-[ [5-(trifluoromethy 1)-2- pyridyl]methyl] quinoline-6- carboxamide,IUZSWIFJBDDIML
IWZRGHBPRLHHGB-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)C3CCc4[nH]ncc4C3)ccc2nc1N,True,"2-amino-3-methyl-N-(4,5,6,7- tetrahy dro-1 H-indazol-5 -y 1) -N-[ [5 - (trifluorome thy 1)-2- pyridyl]methyl] quinoline-6- carboxamide",IWZRGHBPRLHHGB
IYTCMGNWRIIWMH-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)Cc3ncccn3)ccc2nc1N,True,2-amino-3-methyl-N-(2-pyrimidinylmethyl)- N-((5 -(trifluoromethyl) -2 -py ridiny l)methy 1) - 6-quinolinecarboxamide,IYTCMGNWRIIWMH
JBSQKTHIVVXSEU-CYBMUJFWSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(Br)nn3)[C@H](C)c3nccs3)ccc2nc1N,True,"2-amino-N-((6-bromo-3-pyridazinyl)methyl)- 3-methy 1-N-((1R)-1 -(1,3-thiazol-2-yl)ethy 1)-6- quinolinecarboxamide",JBSQKTHIVVXSEU
JDKZWVWQOLSGDW-OAHLLOKOSA-N,Cc1cc2cc(C(=O)N(Cc3ncccc3F)[C@H](C)c3ccc(C(F)(F)F)cn3)ccc2nc1N,True,2-amino-N-((3-fluoro-2-pyridinyl)methyl)-3- methyl-N-((lR)-l -(5-(trifluoromethy 1)-2- pyridinyl)ethyl)-6-quinolinecarboxamide,JDKZWVWQOLSGDW
JGYISYFVXQMUPR-UHFFFAOYSA-N,CNC(=O)c1ccc(CN(Cc2ccc(C(F)(F)F)cn2)C(=O)c2ccc3nc(N)c(C)cc3c2)cc1,True,2-amino-3 -methy 1-N - [ [4- (methy learbamoy l)pheny 1] methy 1] -N- [ [ 5 -(trifluoromethyl) -2- pyridyl]methyl] quinoline-6- carboxamide,JGYISYFVXQMUPR
JIETWQCJYHDXFB-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc4[nH]c(=O)[nH]c4c3)Cc3ccnc4[nH]ccc34)ccc2nc1N,True,"N-(( 1 H-pyrrolo [2,3 -b] py ridin-4- yl)methyl)-2-amino-3-methyl-N- ((2-oxo-2,3 -dihydro-1H- benzo [d] imidazol-5 - y l)methy 1) quinoline -6 - carboxamide",JIETWQCJYHDXFB
JIUCNYOPVMBUMG-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(N4CCC(C(N)=O)CC4)cc3)Cc3scnc3C)ccc2nc1N,True,2-amino-N-(4-(4- carbamoy Ipiperidin-1 - y l)benzy 1) -3 -methy 1-N-((4- methylthiazol-5- yl)methyl)quinoline-6- carboxamide,JIUCNYOPVMBUMG
JMFNCYUDXFAXPV-QGZVFWFLSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C#N)cc3)[C@H](C)c3ncccn3)ccc2nc1N,True,2-amino-N-(4- cyanobenzy 1)-3- methyl-N-((lR)-l-(2- pyrimidinyl)ethy 1)-6- quinolinecarboxamide,JMFNCYUDXFAXPV
JMWXGWBNMCRIAO-LJQANCHMSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C4=CCCOC4)cn3)[C@H](C)c3ncccn3)ccc2nc1N,True,"2-amino-N-((5-(5,6-dihydro-2H-pyran-3-yl)-2-pyridinyl)methyl)-3-methyl-N- ((lR)-l-(2-pyrimidinyl)ethyl)-6-quinolinecarboxamide",JMWXGWBNMCRIAO
JOCZJBYCKJTJGS-OAHLLOKOSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(Cl)cn3)[C@H](C)c3ncccn3)ccc2nc1N,True,2-amino-N-((5-chloro-2-pyridinyl)methyl)-3- methyl-N-((lR)-l-(2-pyrimidinyl)ethyl)-6- quinolinecarboxamide,JOCZJBYCKJTJGS
JOJUIDNHBLKFHB-XMMPIXPASA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)[C@@H]3CCCc4ccncc43)ccc2nc1N,True,"2-amino-3-methyl-N-((8R)-5,6,7,8-tetrahydro- 8-isoquinolinyl)-N-((5-(trifluoromethy 1)-2- pyridinyl)methyl)-6-quinolinecarboxamide",JOJUIDNHBLKFHB
JWMMDOQBUUGVSI-CYBMUJFWSA-N,C[C@H](c1ncccn1)N(Cc1ccc(C(F)(F)F)cn1)C(=O)c1ccc2nc(N)c(Cl)cc2c1,True,2 -amino -3 -chloro -N-(( 1R) -1-(2 - pyrimidinyl)ethyl)-N-((5-(trifluoromethyl)-2- pyridinyl)methyl)-6-quinolinecarboxamide,JWMMDOQBUUGVSI
JXJJLGHIJOJQBR-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3cnc4[nH]ccc4c3)Cc3ccc(C(F)(F)F)cn3)ccc2nc1N,True,"2-amino-3 -methy 1-N-(1H- pyrrolo [2,3 -b]pyridin-5 - ylmethyl)-N-[[5- (trifluoromethy 1) -2- pyridyl]methyl]quinoline-6- carboxamide",JXJJLGHIJOJQBR
JYTGPLKZJAAZHM-MRXNPFEDSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C#N)cn3)[C@H](C)c3ncccn3)ccc2nc1N,True,(R)-2-amino-N-((5-cyanopyridin-2-yl)methyl)-3-methyl-N-(l-(pyrimidin-2- yl)ethyl)quinoline-6-carboxamide,JYTGPLKZJAAZHM
JYTKZLILNCEOLJ-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(N4CCC(C(N)=O)CC4)cc3)CC(C)C3CC3)ccc2nc1N,True,2-amino-N-(4-(4- carbamoy Ipiperidin-1 - yl)benzyl)-N-(2- cy clopropylpropy 1)-3 - methylquinoline-6-carboxamide,JYTKZLILNCEOLJ
JZJGZJWYODXPNQ-UHFFFAOYSA-N,N#CC1(CN(Cc2ccc(C(F)(F)F)cn2)C(=O)c2ccc3nc(N)c(Br)cc3c2)CC1,True,2-amino-3 -bromo-N-((1 - cyanocyclopropyl)methyl)-N-((5- (trifluoromethyl)pyridin-2- y l)methy 1) quinoline -6-carboxamide,JZJGZJWYODXPNQ
JZTJFGIKRXUJQG-LJQANCHMSA-N,CC[C@H](c1ncccn1)N(Cc1ccc(C(F)(F)F)cn1)C(=O)c1cc2cc(Br)c(N)nc2cn1,True,"2-am ino-3 -bromo-N - ((lR)-l-(2- pyrimidinyl)propyl)-N- ((5 -(trifluoromethy 1)-2- pyridinyl)methyl)-l,7- naphthyridine-6- carboxamide",JZTJFGIKRXUJQG
KAAVDVARRIVGMT-CQSZACIVSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(Cl)cn3)[C@H](C)c3ncccn3)c(F)cc2nc1N,True,2-amino-N-((5-chloro-2-pyridinyl)methyl)-7- fluoro-3-methyl-N-((lR)-l-(2- pyrimidinyl)ethyl)-6-quinolinecarboxamide,KAAVDVARRIVGMT
KBCCIZWRCACKTO-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)Cc3c(C)c4ccccc4n3C)ccc2nc1N,True,"2-amino-N-((l,3-dimethyl-lH- indol-2-yl)methyl)-3-methyl-N- ((5-(trifluoromethyl)pyridin-2- yl)methyl)quinoline-6- carboxamide",KBCCIZWRCACKTO
KDVPWTLESNFKDC-HXUWFJFHSA-N,CC(=O)N1CCC(c2ccc(CN(C(=O)c3ccc4nc(N)c(C)cc4c3)[C@H](C)c3ncccn3)nc2)CC1,True,N-((5-(l-acetyl-4-piperidinyl)-2-pyridinyl)methyl)-2-amino-3-methyl-N-((lR)- l-(2-pyrimidinyl)ethyl)-6-quinolinecarboxamide,KDVPWTLESNFKDC
KEBOJCHFELACFV-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3cccc(O)c3)Cc3ccc(C(F)(F)F)cn3)ccc2nc1N,True,2-amino-N-[(3- hy droxypheny l)methy 1] -3 - methy 1-N - [ [ 5 - (trifluoromethy 1) - 2-pyridy l]methy 1] quinoline-6- carboxamide,KEBOJCHFELACFV
KELQYVCZZRHHMX-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)C(C)CC3CC3)ccc2nc1N,True,2-amino-N-(2-cyclopropyl-l-methyl- ethyl)-3-methyl-N-[[5- (trifluorome thy 1)-2- pyridyl]methyl] quinoline-6- carboxamide,KELQYVCZZRHHMX
KFESNXUMABXWHY-JOCHJYFZSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)[C@@H]3CCCc4nccnc43)ccc2nc1N,True,"2-amino-3-methyl-N-((5R)- 5,6,7,8-tetrahydro-5- quinoxalinyl)-N-((5- (trifluoromethy 1)-2- pyridinyl)methyl)-6- quinolinecarboxamide",KFESNXUMABXWHY
KFESNXUMABXWHY-QFIPXVFZSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)[C@H]3CCCc4nccnc43)ccc2nc1N,True,"2-amino-3-methyl-N-((5 S)- 5,6,7,8-tetrahydro-5- quinoxalinyl)-N-((5- (trifluoromethy 1)-2- pyridinyl)methyl)-6- quinolinecarboxamide",KFESNXUMABXWHY
KFMREEWONDSHOT-UHFFFAOYSA-N,COc1cccc2c1OCCC2N(Cc1ccc(C(F)(F)F)cn1)C(=O)c1ccc2nc(N)c(C)cc2c1,True,2-amino-N-(8-methoxychroman-4- y 1) -3 -methy 1-N - [ [5 -(trifluoromethyl) - 2-pyridyl]methyl]quinoline-6- carboxamide,KFMREEWONDSHOT
KHOCSUYVRKWIEU-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ncc(C(F)(F)F)cc3F)CC(C)C)ccc2nc1N,True,2-amino-N-((3-fluoro-5-(trifluoromethyl)-2- pyridiny l)methy 1) -3 -methy l-N-(2- methylpropyl)-6-quinolinecarboxamide,KHOCSUYVRKWIEU
KKFVQVBHEOSBNK-OAQYLSRUSA-N,CC[C@H](c1ncccn1)N(Cc1ccc(C#N)cn1)C(=O)c1ccc2nc(N)c(I)cc2c1,True,(R)-2-amino-N-((5-cyanopyridin-2- yl)methyl)-3-iodo-N-(l-(pyrimidin-2- yl)propyl)quinoline-6-carboxamide,KKFVQVBHEOSBNK
KMFWBPROIGXFKG-HSZRJFAPSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C#N)cn3)[C@@H](c3ncccn3)C3CC3)ccc2nc1N,True,2-amino-N-((5-cyano-2-pyridinyl)methyl)-N- ((R)-cyclopropyl(2-pyrimidinyl)methyl)-3- methyl-6-quinolinecarboxamide,KMFWBPROIGXFKG
KNGOAWUVRDNFHL-CQSZACIVSA-N,Cc1nc(CN(C(=O)c2cnc3nc(N)c(I)cc3c2)[C@H](C)c2ncccn2)ccc1C#N,True,"(R)-7-amino-N-((5-cyano-6- methylpyridin-2-yl)methyl)-6- iodo-N-(l -(pyrimidin-2- y l)ethy 1)-1,8-naphthyridine-3 - carboxamide",KNGOAWUVRDNFHL
KOCCUOUBWVUBSE-CYBMUJFWSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)[C@H](C)c3ncn(C)n3)c(F)cc2nc1N,True,"2-amino-7-fluoro-3- methyl-N-((lR)-l-(l- methyl-lH-1,2,4- triazol-3-yl)ethyl)-N- ((5 -(trifluoromethy 1)-2- pyridinyl)methyl)-6- quinolinecarboxamide",KOCCUOUBWVUBSE
KOMZYPITYABBSQ-OAQYLSRUSA-N,CC[C@H](c1ncccn1)N(Cc1ccc(C#N)cn1)C(=O)c1ccc2nc(N)c(Br)cc2c1,True,(R)-2-amino-3-bromo-N-((5-cyanopyridin-2- y l)methy 1)-N-(1 -(pyrimidin-2- yl)propyl)quinoline-6-carboxamide,KOMZYPITYABBSQ
KOPBUCIMWHKZLW-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)C(C)c3cc[nH]c(=O)c3)ccc2nc1N,True,2-amino-3-methyl-N-[l-(2-oxo-lH- pyridin-4-yl)ethyl]-N-[[5- (trifluorome thy 1)-2- pyridyl]methyl] quinoline-6- carboxamide,KOPBUCIMWHKZLW
KOZKCMKMGMCMRJ-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(-c4cc[nH]n4)cc3)Cc3ccc(C(F)(F)F)cn3)ccc2nc1N,True,2-amino-3-methyl-N-[[4-(lH-pyrazol-3 -y l)pheny l]methy 1] -N- [[5 -(trifluorome thy 1)-2-pyridyl]methyl] quinoline-6-carboxamide,KOZKCMKMGMCMRJ
KQUYBWDIRHGICJ-LJQANCHMSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(N4CCOCC4)cn3)[C@H](C)c3ncccn3)ccc2nc1N,True,(R)-2-amino-3-methyl-N-((5- morpholinopyridin-2-yl)methyl)-N-(l- (pyrimidin-2-yl)ethyl)quinoline-6- carboxamide,KQUYBWDIRHGICJ
KSIJFAOYVYTFKB-UHFFFAOYSA-N,CCC(C1CCOCC1)N(Cc1ccc(C(F)(F)F)cn1)C(=O)c1ccc2nc(N)c(C)cc2c1,True,2-amino-3 -methy 1-N-(1 - tetrahydropyran-4-ylpropyl)-N-[[5- (trifluorome thy 1)-2- pyridy l]methyl] quinoline-6- carboxamide,KSIJFAOYVYTFKB
KSUHGCRRIJEPLB-UHFFFAOYSA-N,Cc1ccccc1CN(Cc1ccc(C(F)(F)F)cn1)C(=O)c1ccc2nc(N)c(C)cc2c1,True,2-am ino-3 -methy l-N-((3 -methy 1-2- pyridinyl)methyl)-N-((5-(trifluoromethyl)-2- pyridinyl)methyl)-6-quinolinecarboxamide,KSUHGCRRIJEPLB
KTGOQWGXRBZEFH-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)C3CC(C#N)C3)ccc2nc1N,True,2-amino-N-(3 -cyanocyclobutyl) -3 - methyl-N-[ [5-(trifluoromethy 1)-2- pyridyl]methyl] quinoline-6- carboxamide,KTGOQWGXRBZEFH
KTYJXOAINXWHLG-UHFFFAOYSA-N,CC(C)CN(Cc1ccc(C(F)(F)F)cn1)C(=O)c1ccc2nc(N)c(Br)cc2c1,True,2-amino-3-bromo-N-(2-methylpropyl)-N-((5-(trifluoromethyl)-2-pyridinyl)methy 1)-6-quinolinecarboxamide,KTYJXOAINXWHLG
KYWYWMQQZMGBSU-UHFFFAOYSA-N,Cc1nc2c(s1)C(N(Cc1ccc(C(F)(F)F)cn1)C(=O)c1ccc3nc(N)c(C)cc3c1)CCC2,True,"2-am ino-3 -methyl-N-(2 -methy 1- 4,5,6,7- tetrahydrobenzo[d]thiazol-7-yl)- N-((5-(trifluoromethyl)pyridin- 2-yl)methyl)quinoline-6- carboxamide",KYWYWMQQZMGBSU
KZBPDWAFTCBPRL-CQSZACIVSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)F)cn3)[C@H](C)c3ncc(F)cn3)ccc2nc1N,True,2-amino-N-((5- (difluoromethyl)-2- pyridinyl)methyl)-N- ((lR)-l-(5-fluoro-2- pyrimidinyl)ethy 1)-3- methyl-6- quinolinecarboxamide,KZBPDWAFTCBPRL
KZWSFVDTUAGJPZ-NHCUHLMSSA-N,CO[C@@H]1CCOC[C@H]1N(Cc1ccc(C(F)(F)F)cn1)C(=O)c1ccc2nc(N)c(C)cc2c1,True,"2-amino-N-((3R,4R)-4- methoxytetrahydro-2H- pyran-3 -y 1)-3 -methy 1- N-((5- (trifluoromethy 1) -2- pyridinyl)methyl)-6- quinolinecarboxamide",KZWSFVDTUAGJPZ
LAAXWUULMKWIKQ-OQIWPSSASA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)C[C@H]3CC[C@H](O)CC3)ccc2nc1N,True,2-amino-N-[(4- hy droxycyclohexy l)methy 1] -3 - methyl-N-[ [5-(trifluoromethy 1)-2- pyridyl]methyl] quinoline-6- carboxamide,LAAXWUULMKWIKQ
LFDBQHTWZKJRTJ-RTBURBONSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)[C@@H]3CC(F)(F)C[C@H]3O)ccc2nc1N,True,"2-amino-N-((lR,2R)- 4,4-difluoro-2- hy droxycy clopenty 1)-3 - methyl-N-((5- (trifluoromethy 1) -2- pyridinyl)methyl)-6- quinolinecarboxamide",LFDBQHTWZKJRTJ
LFGHJBIFFJVDHM-UHFFFAOYSA-N,Cc1cc(N)nc2ccc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)Cc3ncn(C)n3)cc12,True,"2-amino-4-methyl-N-[(l-methyl- 1,2,4-triazol-3-yl)methyl] -N- [[5 - (trifluoromethy 1)-2- pyridyl] methyl] quinoline-6- carboxamide",LFGHJBIFFJVDHM
LGMOWAVLGXHTQO-GFCCVEGCSA-N,C[C@H](c1ncccn1)N(Cc1ccc(Br)nn1)C(=O)c1ccc2nc(N)c(I)cc2c1,True,(R)-2-amino-N-((6-bromopyridazin-3- yl)methyl)-3-iodo-N-(l-(pyrimidin-2- y l)ethy 1) quinoline -6-carboxamide,LGMOWAVLGXHTQO
LHNZDBQEOGWJFR-CQSZACIVSA-N,COC[C@@H](C)N(Cc1ccc(OC)nn1)C(=O)c1ccc2nc(N)c(C)cc2c1,True,2-amino-N-((2R)-l-methoxy-2-propanyl)-N- ((6-methoxy-3-pyridazinyl)methyl)-3-methyl- 6-quinolinecarboxamide,LHNZDBQEOGWJFR
LLQBYPMHJNMGGY-OAHLLOKOSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(=O)O)cn3)[C@H](C)c3ncccc3F)ccc2nc1N,True,,LLQBYPMHJNMGGY
LNSKBJHLYIBDPO-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(Cl)cn3)CC(C)C)ccc2nc1N,True,2-amino-N-((5-chloro-2-pyridinyl)methyl)-3- methyl-N-(2-methylpropy 1)-6- quinolinecarboxamide,LNSKBJHLYIBDPO
LOPDIJCRVLIWLF-OAHLLOKOSA-N,Cc1nc(CN(C(=O)c2ccc3nc(N)c(Br)cc3c2)[C@H](C)c2ncccn2)ccc1C#N,True,(R)-2-amino-3-bromo-N-((5-cyano-6- methylpyridin-2-yl)methyl)-N-(l-(pyrimidin- 2-yl)ethyl)quinoline-6-carboxamide,LOPDIJCRVLIWLF
LQFSKWXMXXNXJP-UHFFFAOYSA-N,COC1CCOCC1.Cc1cc2cc(C(=O)NCc3ccc(C(F)(F)F)cn3)ccc2nc1N,True,"2-Amino-N-((3R,4R)-4-methoxytetrahydro-2H-pyran-3-yl)-3-methyl-N-((5- (trifluoromethyl)-2-pyridinyl)methyl)-6-quinolinecarboxamide and 2-amino-N-((3S,4S)-4- methoxytetrahydro-2H-pyran-3-yl)-3-methyl-N-((5-(trifluoromethyl)-2-pyridinyl)methyl)-6-quinolinecarboxamide",LQFSKWXMXXNXJP
LRJYXWLGEJDTFK-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)CC(F)(F)F)ccc2nc1N,True,"2-amino-3-methyl-N-(2,2,2-trifluoroethyl)-N- ((5-(trifluoromethyl)-2-pyridinyl)methyl)-6- quinolinecarboxamide",LRJYXWLGEJDTFK
LTUFXGKSVZPGJL-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3cncnc3)Cc3ccc(C(F)(F)F)cn3)ccc2nc1N,True,2-amino-3 -methy 1-N-(py rimidin- 5 -y Imethy 1) -N- ((5 - (trifluoromethyl)pyridin-2- yl)methyl)quinoline-6- carboxamide,LTUFXGKSVZPGJL
LTXXDMIJTHYPJH-UHFFFAOYSA-N,Cc1cc2cc(C(=O)N(Cc3ncccc3F)Cc3ncc(F)cc3F)ccc2nc1N,True,"2 -amino -N- ((3,5 -difluoro -2- py ridiny l)methy 1) -N- ((3 -fluoro -2- pyridinyl)methyl)-3-methyl-6- quinolinecarboxamide",LTXXDMIJTHYPJH
LUGBZWKXRVPMAP-PMACEKPBSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)[C@H]3CCC[C@@H]3OC(F)F)ccc2nc1N,True,"2-amino-N-((lS,2S)-2- (difluoromethoxy)cyclopentyl)- 3-methyl-N-((5- (trifluoromethyl)pyridin-2- y l)methy 1) quinoline -6 - carboxamide",LUGBZWKXRVPMAP
LUGBZWKXRVPMAP-WOJBJXKFSA-N,Cc1cc2cc(C(=O)N(Cc3ccc(C(F)(F)F)cn3)[C@@H]3CCC[C@H]3OC(F)F)ccc2nc1N,True,"2-amino-N-((lR,2R)-2- (difluoromethoxy)cyclopentyl)- 3-methyl-N-((5- (trifluoromethyl)pyridin-2- y l)methy 1) quinoline -6 - carboxamide",LUGBZWKXRVPMAP
LVAOVDTUYHEPBE-UHFFFAOYSA-N,C=C(c1ncn(C)n1)N(Cc1ccc(C(F)(F)F)cn1)C(=O)c1cc2cc(C)c(N)nc2cc1F,True,"2-amino-7-fluoro-3- methyl-N-((lS)-l-(l- methyl-lH-1,2,4- triazol-3-yl)ethyl)-N- ((5 -(trifluoromethy 1)-2- pyridinyl)methyl)-6- quinolinecarboxamide",LVAOVDTUYHEPBE
