compound_key,compound_id,iupac_name,mw,lcms_text,nmr_1h_text,flag_asterisk,flag_imaging_conflict,flag_smiles_o3_changed,year,provenance_file,provenance_sheet,provenance_row
IRVLZYKCFGMQAH-CYBMUJFWSA-N,Example 492,"2-am ino-3 -methyl-N- ((lR)-l-(2- pyrimidiny l)ethy 1)-N - ((5 -(trifluoromethy 1)- l,3-thiazol-2- yl)methyl)-6- quinolinecarboxamide",,473.1,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,241
ITZULWQZZJERFA-LLVKDONJSA-N,Example 490,"7-amino-6-bromo-N- ((lR)-l-(2- pyrimidiny l)ethy 1)-N - ((5 -(trifluoromethy 1)-2- pyraziny l)methy 1)-1,8- naphthyridine-3- carboxamide",,533/535,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,239
IUZSWIFJBDDIML-UHFFFAOYSA-N,Example 677,2-amino-N-[(3- hydroxycyclopentyl)methyl]-3- methyl-N-[ [5-(trifluoromethy 1)-2- pyridyl]methyl] quinoline-6- carboxamide,,459.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,493
IWZRGHBPRLHHGB-UHFFFAOYSA-N,Example 672,"2-amino-3-methyl-N-(4,5,6,7- tetrahy dro-1 H-indazol-5 -y 1) -N-[ [5 - (trifluorome thy 1)-2- pyridyl]methyl] quinoline-6- carboxamide",,481.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,488
IYTCMGNWRIIWMH-UHFFFAOYSA-N,Example 338,2-amino-3-methyl-N-(2-pyrimidinylmethyl)- N-((5 -(trifluoromethyl) -2 -py ridiny l)methy 1) - 6-quinolinecarboxamide,,452.8,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,40
JBSQKTHIVVXSEU-CYBMUJFWSA-N,Example 514,"2-amino-N-((6-bromo-3-pyridazinyl)methyl)- 3-methy 1-N-((1R)-1 -(1,3-thiazol-2-yl)ethy 1)-6- quinolinecarboxamide",,483/485,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,278
JDKZWVWQOLSGDW-OAHLLOKOSA-N,Example 393,2-amino-N-((3-fluoro-2-pyridinyl)methyl)-3- methyl-N-((lR)-l -(5-(trifluoromethy 1)-2- pyridinyl)ethyl)-6-quinolinecarboxamide,,484.1,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,95
JGYISYFVXQMUPR-UHFFFAOYSA-N,Example 638,2-amino-3 -methy 1-N - [ [4- (methy learbamoy l)pheny 1] methy 1] -N- [ [ 5 -(trifluoromethyl) -2- pyridyl]methyl] quinoline-6- carboxamide,,508.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,454
JIETWQCJYHDXFB-UHFFFAOYSA-N,Example 589,"N-(( 1 H-pyrrolo [2,3 -b] py ridin-4- yl)methyl)-2-amino-3-methyl-N- ((2-oxo-2,3 -dihydro-1H- benzo [d] imidazol-5 - y l)methy 1) quinoline -6 - carboxamide",,478.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,403
JIUCNYOPVMBUMG-UHFFFAOYSA-N,Example 572,2-amino-N-(4-(4- carbamoy Ipiperidin-1 - y l)benzy 1) -3 -methy 1-N-((4- methylthiazol-5- yl)methyl)quinoline-6- carboxamide,,529.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,385
JMFNCYUDXFAXPV-QGZVFWFLSA-N,Example 475,2-amino-N-(4- cyanobenzy 1)-3- methyl-N-((lR)-l-(2- pyrimidinyl)ethy 1)-6- quinolinecarboxamide,,423,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,224
JMWXGWBNMCRIAO-LJQANCHMSA-N,Example 558,"2-amino-N-((5-(5,6-dihydro-2H-pyran-3-yl)-2-pyridinyl)methyl)-3-methyl-N- ((lR)-l-(2-pyrimidinyl)ethyl)-6-quinolinecarboxamide",,481.3,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,368
JOCZJBYCKJTJGS-OAHLLOKOSA-N,Example 504,2-amino-N-((5-chloro-2-pyridinyl)methyl)-3- methyl-N-((lR)-l-(2-pyrimidinyl)ethyl)-6- quinolinecarboxamide,,433,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,268
JOJUIDNHBLKFHB-XMMPIXPASA-N,Example 323,"2-amino-3-methyl-N-((8R)-5,6,7,8-tetrahydro- 8-isoquinolinyl)-N-((5-(trifluoromethy 1)-2- pyridinyl)methyl)-6-quinolinecarboxamide",,492.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,25
JWMMDOQBUUGVSI-CYBMUJFWSA-N,Example 347,2 -amino -3 -chloro -N-(( 1R) -1-(2 - pyrimidinyl)ethyl)-N-((5-(trifluoromethyl)-2- pyridinyl)methyl)-6-quinolinecarboxamide,,487.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,49
JXJJLGHIJOJQBR-UHFFFAOYSA-N,Example 598,"2-amino-3 -methy 1-N-(1H- pyrrolo [2,3 -b]pyridin-5 - ylmethyl)-N-[[5- (trifluoromethy 1) -2- pyridyl]methyl]quinoline-6- carboxamide",,491.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,413
JYTGPLKZJAAZHM-MRXNPFEDSA-N,Example 502,(R)-2-amino-N-((5-cyanopyridin-2-yl)methyl)-3-methyl-N-(l-(pyrimidin-2- yl)ethyl)quinoline-6-carboxamide,,424.1,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,266
JYTKZLILNCEOLJ-UHFFFAOYSA-N,Example 571,2-amino-N-(4-(4- carbamoy Ipiperidin-1 - yl)benzyl)-N-(2- cy clopropylpropy 1)-3 - methylquinoline-6-carboxamide,,500.3,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,384
JZJGZJWYODXPNQ-UHFFFAOYSA-N,Example 828,2-amino-3 -bromo-N-((1 - cyanocyclopropyl)methyl)-N-((5- (trifluoromethyl)pyridin-2- y l)methy 1) quinoline -6-carboxamide,,506.1,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,524
JZTJFGIKRXUJQG-LJQANCHMSA-N,Example 499,"2-am ino-3 -bromo-N - ((lR)-l-(2- pyrimidinyl)propyl)-N- ((5 -(trifluoromethy 1)-2- pyridinyl)methyl)-l,7- naphthyridine-6- carboxamide",,546/548,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,248
KAAVDVARRIVGMT-CQSZACIVSA-N,Example 415,2-amino-N-((5-chloro-2-pyridinyl)methyl)-7- fluoro-3-methyl-N-((lR)-l-(2- pyrimidinyl)ethyl)-6-quinolinecarboxamide,,451,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,117
KBCCIZWRCACKTO-UHFFFAOYSA-N,Example 578,"2-amino-N-((l,3-dimethyl-lH- indol-2-yl)methyl)-3-methyl-N- ((5-(trifluoromethyl)pyridin-2- yl)methyl)quinoline-6- carboxamide",,518.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,391
KDVPWTLESNFKDC-HXUWFJFHSA-N,Example 552,N-((5-(l-acetyl-4-piperidinyl)-2-pyridinyl)methyl)-2-amino-3-methyl-N-((lR)- l-(2-pyrimidinyl)ethyl)-6-quinolinecarboxamide,,524,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,355
KEBOJCHFELACFV-UHFFFAOYSA-N,Example 600,2-amino-N-[(3- hy droxypheny l)methy 1] -3 - methy 1-N - [ [ 5 - (trifluoromethy 1) - 2-pyridy l]methy 1] quinoline-6- carboxamide,,467.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,415
KELQYVCZZRHHMX-UHFFFAOYSA-N,Example 696,2-amino-N-(2-cyclopropyl-l-methyl- ethyl)-3-methyl-N-[[5- (trifluorome thy 1)-2- pyridyl]methyl] quinoline-6- carboxamide,,443.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,512
KFESNXUMABXWHY-JOCHJYFZSA-N,Example 521,"2-amino-3-methyl-N-((5R)- 5,6,7,8-tetrahydro-5- quinoxalinyl)-N-((5- (trifluoromethy 1)-2- pyridinyl)methyl)-6- quinolinecarboxamide",,493.1,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,306
KFESNXUMABXWHY-QFIPXVFZSA-N,Example 522,"2-amino-3-methyl-N-((5 S)- 5,6,7,8-tetrahydro-5- quinoxalinyl)-N-((5- (trifluoromethy 1)-2- pyridinyl)methyl)-6- quinolinecarboxamide",,493.1,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,307
KFMREEWONDSHOT-UHFFFAOYSA-N,Example 630,2-amino-N-(8-methoxychroman-4- y 1) -3 -methy 1-N - [ [5 -(trifluoromethyl) - 2-pyridyl]methyl]quinoline-6- carboxamide,,523.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,446
KHOCSUYVRKWIEU-UHFFFAOYSA-N,Example 308,2-amino-N-((3-fluoro-5-(trifluoromethyl)-2- pyridiny l)methy 1) -3 -methy l-N-(2- methylpropyl)-6-quinolinecarboxamide,,435.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,10
KKFVQVBHEOSBNK-OAQYLSRUSA-N,Example 760,(R)-2-amino-N-((5-cyanopyridin-2- yl)methyl)-3-iodo-N-(l-(pyrimidin-2- yl)propyl)quinoline-6-carboxamide,,550,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,177
KMFWBPROIGXFKG-HSZRJFAPSA-N,Example 423,2-amino-N-((5-cyano-2-pyridinyl)methyl)-N- ((R)-cyclopropyl(2-pyrimidinyl)methyl)-3- methyl-6-quinolinecarboxamide,,450,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,125
KNGOAWUVRDNFHL-CQSZACIVSA-N,Example 840,"(R)-7-amino-N-((5-cyano-6- methylpyridin-2-yl)methyl)-6- iodo-N-(l -(pyrimidin-2- y l)ethy 1)-1,8-naphthyridine-3 - carboxamide",,550.1,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,542
KOCCUOUBWVUBSE-CYBMUJFWSA-N,Example 497,"2-amino-7-fluoro-3- methyl-N-((lR)-l-(l- methyl-lH-1,2,4- triazol-3-yl)ethyl)-N- ((5 -(trifluoromethy 1)-2- pyridinyl)methyl)-6- quinolinecarboxamide",,488.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,246
KOMZYPITYABBSQ-OAQYLSRUSA-N,Example 759,(R)-2-amino-3-bromo-N-((5-cyanopyridin-2- y l)methy 1)-N-(1 -(pyrimidin-2- yl)propyl)quinoline-6-carboxamide,,502/504,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,176
KOPBUCIMWHKZLW-UHFFFAOYSA-N,Example 664,2-amino-3-methyl-N-[l-(2-oxo-lH- pyridin-4-yl)ethyl]-N-[[5- (trifluorome thy 1)-2- pyridyl]methyl] quinoline-6- carboxamide,,482.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,480
KOZKCMKMGMCMRJ-UHFFFAOYSA-N,Example 647,2-amino-3-methyl-N-[[4-(lH-pyrazol-3 -y l)pheny l]methy 1] -N- [[5 -(trifluorome thy 1)-2-pyridyl]methyl] quinoline-6-carboxamide,,517.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,463
KQUYBWDIRHGICJ-LJQANCHMSA-N,Example 764,(R)-2-amino-3-methyl-N-((5- morpholinopyridin-2-yl)methyl)-N-(l- (pyrimidin-2-yl)ethyl)quinoline-6- carboxamide,,484,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,181
KSIJFAOYVYTFKB-UHFFFAOYSA-N,Example 681,2-amino-3 -methy 1-N-(1 - tetrahydropyran-4-ylpropyl)-N-[[5- (trifluorome thy 1)-2- pyridy l]methyl] quinoline-6- carboxamide,,487.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,497
KSUHGCRRIJEPLB-UHFFFAOYSA-N,Example 343,2-am ino-3 -methy l-N-((3 -methy 1-2- pyridinyl)methyl)-N-((5-(trifluoromethyl)-2- pyridinyl)methyl)-6-quinolinecarboxamide,,466.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,45
KTGOQWGXRBZEFH-UHFFFAOYSA-N,Example 697,2-amino-N-(3 -cyanocyclobutyl) -3 - methyl-N-[ [5-(trifluoromethy 1)-2- pyridyl]methyl] quinoline-6- carboxamide,,440.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,513
KTYJXOAINXWHLG-UHFFFAOYSA-N,Example 318,2-amino-3-bromo-N-(2-methylpropyl)-N-((5-(trifluoromethyl)-2-pyridinyl)methy 1)-6-quinolinecarboxamide,,481.1/483.0,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,20
KYWYWMQQZMGBSU-UHFFFAOYSA-N,Example 604,"2-am ino-3 -methyl-N-(2 -methy 1- 4,5,6,7- tetrahydrobenzo[d]thiazol-7-yl)- N-((5-(trifluoromethyl)pyridin- 2-yl)methyl)quinoline-6- carboxamide",,512.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,419
KZBPDWAFTCBPRL-CQSZACIVSA-N,Example 455,2-amino-N-((5- (difluoromethyl)-2- pyridinyl)methyl)-N- ((lR)-l-(5-fluoro-2- pyrimidinyl)ethy 1)-3- methyl-6- quinolinecarboxamide,,467.1,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,204
KZWSFVDTUAGJPZ-NHCUHLMSSA-N,Example 782,"2-amino-N-((3R,4R)-4- methoxytetrahydro-2H- pyran-3 -y 1)-3 -methy 1- N-((5- (trifluoromethy 1) -2- pyridinyl)methyl)-6- quinolinecarboxamide",,475.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,259
LAAXWUULMKWIKQ-OQIWPSSASA-N,Example 676,2-amino-N-[(4- hy droxycyclohexy l)methy 1] -3 - methyl-N-[ [5-(trifluoromethy 1)-2- pyridyl]methyl] quinoline-6- carboxamide,,473.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,492
LFDBQHTWZKJRTJ-RTBURBONSA-N,Example 780,"2-amino-N-((lR,2R)- 4,4-difluoro-2- hy droxycy clopenty 1)-3 - methyl-N-((5- (trifluoromethy 1) -2- pyridinyl)methyl)-6- quinolinecarboxamide",,481.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,257
LFGHJBIFFJVDHM-UHFFFAOYSA-N,Example 710,"2-amino-4-methyl-N-[(l-methyl- 1,2,4-triazol-3-yl)methyl] -N- [[5 - (trifluoromethy 1)-2- pyridyl] methyl] quinoline-6- carboxamide",,456.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,531
LGMOWAVLGXHTQO-GFCCVEGCSA-N,Example 767,(R)-2-amino-N-((6-bromopyridazin-3- yl)methyl)-3-iodo-N-(l-(pyrimidin-2- y l)ethy 1) quinoline -6-carboxamide,,590/592,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,184
LHNZDBQEOGWJFR-CQSZACIVSA-N,Example 789,2-amino-N-((2R)-l-methoxy-2-propanyl)-N- ((6-methoxy-3-pyridazinyl)methyl)-3-methyl- 6-quinolinecarboxamide,,396,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,279
LLQBYPMHJNMGGY-OAHLLOKOSA-N,Example 561a,,,,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,372
LNSKBJHLYIBDPO-UHFFFAOYSA-N,Example 330,2-amino-N-((5-chloro-2-pyridinyl)methyl)-3- methyl-N-(2-methylpropy 1)-6- quinolinecarboxamide,,383,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,32
LOPDIJCRVLIWLF-OAHLLOKOSA-N,Example 796,(R)-2-amino-3-bromo-N-((5-cyano-6- methylpyridin-2-yl)methyl)-N-(l-(pyrimidin- 2-yl)ethyl)quinoline-6-carboxamide,,502/504,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,286
LQFSKWXMXXNXJP-UHFFFAOYSA-N,Example 833,"2-Amino-N-((3R,4R)-4-methoxytetrahydro-2H-pyran-3-yl)-3-methyl-N-((5- (trifluoromethyl)-2-pyridinyl)methyl)-6-quinolinecarboxamide and 2-amino-N-((3S,4S)-4- methoxytetrahydro-2H-pyran-3-yl)-3-methyl-N-((5-(trifluoromethyl)-2-pyridinyl)methyl)-6-quinolinecarboxamide",,475.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,535
LRJYXWLGEJDTFK-UHFFFAOYSA-N,Example 442,"2-amino-3-methyl-N-(2,2,2-trifluoroethyl)-N- ((5-(trifluoromethyl)-2-pyridinyl)methyl)-6- quinolinecarboxamide",,443,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,144
LTUFXGKSVZPGJL-UHFFFAOYSA-N,Example 626,2-amino-3 -methy 1-N-(py rimidin- 5 -y Imethy 1) -N- ((5 - (trifluoromethyl)pyridin-2- yl)methyl)quinoline-6- carboxamide,,453.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,441
LTXXDMIJTHYPJH-UHFFFAOYSA-N,Example 387,"2 -amino -N- ((3,5 -difluoro -2- py ridiny l)methy 1) -N- ((3 -fluoro -2- pyridinyl)methyl)-3-methyl-6- quinolinecarboxamide",,438.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,89
LUGBZWKXRVPMAP-PMACEKPBSA-N,Example 817,"2-amino-N-((lS,2S)-2- (difluoromethoxy)cyclopentyl)- 3-methyl-N-((5- (trifluoromethyl)pyridin-2- y l)methy 1) quinoline -6 - carboxamide",,495.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,330
LUGBZWKXRVPMAP-WOJBJXKFSA-N,Example 816,"2-amino-N-((lR,2R)-2- (difluoromethoxy)cyclopentyl)- 3-methyl-N-((5- (trifluoromethyl)pyridin-2- y l)methy 1) quinoline -6 - carboxamide",,495.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,329
LVAOVDTUYHEPBE-UHFFFAOYSA-N,Example 498,"2-amino-7-fluoro-3- methyl-N-((lS)-l-(l- methyl-lH-1,2,4- triazol-3-yl)ethyl)-N- ((5 -(trifluoromethy 1)-2- pyridinyl)methyl)-6- quinolinecarboxamide",,488.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,247
LZALGYNHZGYGDJ-NRFANRHFSA-N,Example 809,2-amino-N-((lR)-l-cyclopropyl- 2-methoxy ethyl)-3-methyl-N- ((5-(trifluoromethyl)-2- pyridinyl)methyl)-6- quinolinecarboxamide,,459.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,322
LZALGYNHZGYGDJ-OAQYLSRUSA-N,Example 810,2-amino-N-((lS)-l-cyclopropyl- 2-methoxy ethyl)-3-methyl-N- ((5-(trifluoromethyl)-2- pyridinyl)methyl)-6- quinolinecarboxamide,,459.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,323
LZECACLZGALWBS-UHFFFAOYSA-N,Example 698,"2-amino-N-(2,2-difluorospiro[3.3]heptan-6-yl)-3-methyl-N-[ [5-(trifluoromethy 1)-2-pyridyl]methyl] quinoline-6-carboxamide",,491.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,514
LZTWKLYTDXHVGJ-MRXNPFEDSA-N,Example 474,2-amino-N-((5 -bromo- 3-methyl-2- pyridinyl)methyl)-3- methyl-N-((lR)-l-(2-pyrimidinyl)ethy 1)-6- quinolinecarboxamide,,491/493,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,223
LZTWKLYTDXHVGJ-UHFFFAOYSA-N,Example 549a,-Amino-N-((5-bromo-3-methylpyridin-2-yl)methyl)-3-methyl-N-(l-(pyrimidin-2- yl)ethyl)quinoline-6-carboxamide,,,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,350
MAQLTHXOLNVTID-UHFFFAOYSA-N,Example 325,2-amino-N-(cyclopropylmethyl)-3-methyl-N- ((5-(trifluoromethyl)-2-pyridinyl)methyl)-6- quinolinecarboxamide,,415,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,27
MBPOAOYXWWFTHT-UHFFFAOYSA-N,Example 624,"2-amino-3-methyl-N-(6-methyl- 2,3 -dihydro-1 H-inden-1 -yl)-N- ((5 -(trifluoromethy l)pyridin-2- yl)methyl)quinoline-6- carboxamide",,491.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,439
MCEVMIDYQRXJAY-UHFFFAOYSA-N,Example 336,2 -amino -3 -me thy 1-N - (2 -py raziny Imethy 1) -N - ((5-(trifluoromethyl)-2-pyridinyl)methyl)-6- quinolinecarboxamide,,453,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,38
MCUBALPAMCZMSQ-LJQANCHMSA-N,Example 373,"7-amino-6-bromo-N-((R)-cyclopropyl(2- py rimidiny l)methy 1) -N-((5 - (trifluoromethy 1) - 2 -py ridiny l)methy 1) -1,8 -naphthy ridine -3 - carboxamide",,558/560,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,75
MDBCGAYSTMRRGG-UHFFFAOYSA-N,Example 302,2-am ino-3-methy l-N-(2 -pyridinylmethy 1)-N- ((5-(trifluoromethyl)-2-pyridinyl)methyl)-6- quinolinecarboxamide,,452.1,,Missing Image,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,4
MEDHQJMXWSXQNU-UHFFFAOYSA-N,Example 703,2-amino-N-(2-cyanocyclopentyl)-N-[(5 -cy ano-2-pyridyl)methyl] -7-fluoro-3-methyl-quinoline-6-carboxamide,,429.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,519
MEPVNDIPCROURK-UHFFFAOYSA-N,Example 603,"2-am ino-3-methyl-N-(4,5,6,7- tetrahydro-1 H-indol-4-y l)-N-((5 - (trifluoromethyl)pyridin-2- yl)methyl)quinoline-6- carboxamide",,480.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,418
MEUUXXALBVFYKC-UHFFFAOYSA-N,Example 653,2-amino-N-[(2-imidazol-l- ylphenyl)methyl]-3-methyl-N-[[5- (trifluorome thy 1)-2- pyridyl]methyl] quinoline-6- carboxamide,,517.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,469
MEWVFAZWAQPTPA-UHFFFAOYSA-N,Example 663,2-amino-N-[1-(3-hy droxypheny l)ethy 1] -3 -methyl-N-[ [ 5 -(trifluoromethyl) -2-pyridyl]methy 1] quinoline-6-carboxamide,,481.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,479
MFLRLEWTPLUODX-UHFFFAOYSA-N,Example 643,2-amino-N-isobuty 1-3 -methyl-N - [(4-pyrrolidin-1-ylpheny l)methy 1] quinoline-6-carboxamide,,417.3,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,459
MKNKIDLQZWTTIT-UHFFFAOYSA-N,Example 332,2-amino-N-cyclopropyl-7-fluoro-3-methyl-N- ((5-(trifluoromethyl)-2-pyridinyl)methyl)-6- quinolinecarboxamide,,419,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,34
MLFXUSUEBIMSQT-UHFFFAOYSA-N,Example 331,methyl 6-((((2-amino-3 -methyl-6- quinolinyl)carbonyl)((3-fluoro-2- pyridinyl)methy l)amino)methy 1)-3- pyridinecarboxylate,,460.1,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,33
MNIMNIXFHMBQNF-RTBURBONSA-N,Example 798,"7-amino-6-bromo-N-((lR,2R)-2- methoxycyclohexyl)-N-((5- (trifluoromethy l)py ridin-2 -y l)methy 1)-1,8- naphthyridine-3 -carboxamide",,538.2/540.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,288
MNWBGPFUUIVSKU-UHFFFAOYSA-N,Example 659,2-amino-N-but-3-ynyl-3-methyl-N- [ [ 5 -(trifluoromethyl) -2- pyridyl]methyl] quinoline-6- carboxamide,,413.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,475
MOXGGVQKYNJENC-HXUWFJFHSA-N,Example 372,"7-amino-N-((R)-cyclopropyl(2- pyrimidinyl)methyl)-6-methyl-N-((5- (trifluoromethyl)-2-pyridinyl)methyl)-l,8- naphthyridine-3 -carboxamide",,494.1,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,74
MRETWNQHKHWSIK-CYBMUJFWSA-N,Example 349,2-amino-N-((6-bromo-3-pyridazinyl)methyl)- 7-fluoro-3 -methy l-N-(( 1R) -1 - (2 - pyrimidinyl)ethyl)-6-quinolinecarboxamide,,496.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,51
MRYMXQSTGNCFNM-CQSZACIVSA-N,Example 496,"2-am ino-3 -methy 1-N- ((lR)-l-(l-methyl-lH- l,2,4-triazol-3- yl)ethyl)-N-((5- (trifluoromethy 1) -2- pyridinyl)methyl)-6- quinolinecarboxamide",,470.4,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,245
MSAUXFLUQFMXTB-UHFFFAOYSA-N,Example 629,2-amino-N-(2-cyclobutylethyl)-3-methyl-N-((5-(trifluoromethyl)pyridin-2- yl)methyl)quinoline-6-carboxamide,,443.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,445
MUDURGPCZBHEDW-UHFFFAOYSA-N,Example 612,2-amino-N-(3- hy droxy cyclohexy 1)-3 -methy 1- N-((5-(trifluoromethyl)pyridin-2-yl)methyl)quinoline-6-carboxamide,,459.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,427
MVMBKIBFULANHP-UHFFFAOYSA-N,Example 685,"2-amino-N - [(3,5 -difluoro-4- py ridy l)methy 1] -3 -methy 1-N -[[4- (trifluoromethyl)phenyl]methyl]quino line-6-carboxamide",,487.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,501
MVRAWCMBVGMKFD-UHFFFAOYSA-N,Example 340,2-amino-N-((5-chloro-2-pyridinyl)methyl)-3- methyl-N-(2-pyrimidinylmethyl)-6- quinolinecarboxamide,,419.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,42
MWAUXFLTDAQKQK-UHFFFAOYSA-N,Example 693,2-amino-N-(2-cyano-l-methyl-ethyl)- 3-methyl-N-[ [5-(trifluoromethy 1)-2- pyridyl]methyl] quinoline-6- carboxamide,,428.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,509
MWQQMSZINDAYOQ-UHFFFAOYSA-N,Example 661,2-amino-N-[(4- hy droxypheny l)methy 1] -3 -methy 1-N- [ [ 5 -(trifluoromethyl) -2- pyridyl]methyl] quinoline-6- carboxamide,,467.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,477
MZGXRWYQIWSSMN-UHFFFAOYSA-N,Example 642,"2-amino-N-(l,2-dimethylpropy 1)-3- methyl-N-[ [5-(trifluorome thy 1)-2- pyridyl]methyl] quinoline-6- carboxamide",,431.2,,,,,2021,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,458
