compound_key,compound_id,iupac_name,mw,lcms_text,nmr_1h_text,flag_asterisk,flag_imaging_conflict,flag_smiles_o3_changed,year,provenance_file,provenance_sheet,provenance_row
UQWBUGYPVAFTGJ-UHFFFAOYSA-N,Example 25,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,29
UUEYBFYKBHOZKY-MRXNPFEDSA-N,Example 95,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,99
UVQUQCUJRMCVGV-UHFFFAOYSA-N,Example 19,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,23
UYUKCJVNNHRTSU-UHFFFAOYSA-N,Example 45,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,49
VDROLSXHSRYNBI-KRWDZBQOSA-N,Example 99,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,103
VDROLSXHSRYNBI-QGZVFWFLSA-N,Example 100,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,104
VEYYRVAZRSFSED-UHFFFAOYSA-N,Example 68,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,72
VHOLKIXVGMPPMB-UHFFFAOYSA-N,Example 131,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,135
VHQBOPVOIFKMLY-UHFFFAOYSA-N,Example 37,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,41
VPMSTXXQZXERTK-UHFFFAOYSA-N,Example 147,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,151
VQRHBRGAPZPEPJ-UHFFFAOYSA-N,Example 85,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,89
VWKBGLKUGWHFEK-UHFFFAOYSA-N,Example 20,,,,,True,,True,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,24
WDSALIPCQIFECK-UHFFFAOYSA-N,Example 159,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,163
WHAPCTFRPKXXLG-UHFFFAOYSA-N,Example 170,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,174
WKJGAMFPLUZGEA-UHFFFAOYSA-N,Example 60,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,64
WSCQPJZYSLYCAV-UHFFFAOYSA-N,Example 167,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,171
WYEDGZRIDAOUKL-UHFFFAOYSA-N,Example 42,,,,,True,,True,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,46
XDCMVNMUKQLSCJ-UHFFFAOYSA-N,Example 156,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,160
XEKNEIAHPFCDQL-UHFFFAOYSA-N,Example 83,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,87
XGODZZVRVMSFIJ-UHFFFAOYSA-N,Example 166,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,170
XHGLEJJTCMEPRR-UHFFFAOYSA-N,Example 129,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,133
XHXLJCLWLWDTNJ-UHFFFAOYSA-N,Example 152,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,156
XIOAOHPEQUWEFB-NRFANRHFSA-N,Example 173,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,177
XIOAOHPEQUWEFB-OAQYLSRUSA-N,Example 174,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,178
XNWCHVJRUUBGJQ-UHFFFAOYSA-N,Example 102,,,,,True,,True,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,106
XOBRYWXIGWIIEJ-UHFFFAOYSA-N,Example 77,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,81
XOVGSSZCATVKBU-UHFFFAOYSA-N,Example 198,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,202
XTYNRIBNOJZXHU-UHFFFAOYSA-N,Example 214,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,218
XXPMZVYYPVJDMB-UHFFFAOYSA-N,Example 78,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,82
XYZZZIVUQYUIDD-UHFFFAOYSA-N,Example 209,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,213
YAJIEHXBHXKGEW-UHFFFAOYSA-N,Example 199,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,203
YAVFTBQUTVNCIV-UHFFFAOYSA-N,Example 197,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,201
YCMJPPFKAQPOTP-UHFFFAOYSA-N,Example 40,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,44
YDVAVSAAGNGKTO-UHFFFAOYSA-N,Example 110,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,114
YOJVKROYECGCNB-UHFFFAOYSA-N,Example 191,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,195
YROXQLMFLZLFRV-UHFFFAOYSA-N,Example 165,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,169
ZAHGXUZWZXPOLW-UHFFFAOYSA-N,Example 155,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,159
ZGOBVMFTTKXJGK-UHFFFAOYSA-N,Example 107,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,111
ZIQLQTAVGFLNBR-UHFFFAOYSA-N,Example 210,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,214
ZKKCSLDOCXQBJB-UHFFFAOYSA-N,Example 134,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,138
ZNSUXULMESNWOK-UHFFFAOYSA-N,Example 87,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,91
ZOKIGMWHARWZIU-UHFFFAOYSA-N,Example 184,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,188
ZOQAMLDXSFHSOW-UHFFFAOYSA-N,Example 195,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,199
ZUDCVBCADFZOAM-UHFFFAOYSA-N,Example 76,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,80
ZWGIKJBJTACRHR-UHFFFAOYSA-N,Example 104,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,108
ZWHWFWZAQZQOFT-UHFFFAOYSA-N,Example 106,,,,,False,,,2020,data/bronze/artifacts/2020_raw.xlsx,Example 1 ~ Example 217,110
