compound_key,smiles_canonical,has_structure,iupac_name,inchikey14
OUVIVWKOUQKVEE-UHFFFAOYSA-N,COc1ncnc(C2CC2)c1-c1ncc2cnn(Cc3ccc(-c4nc(C(F)(F)F)cn4C(C)CO)cc3)c2n1,True,,OUVIVWKOUQKVEE
OXGLKUUMMFAEDP-UHFFFAOYSA-N,COc1ncnc(C2CC2)c1-c1ncc2cnn(Cc3ccc(-c4nc(C#N)cn4C(C)C)cc3)c2n1,True,,OXGLKUUMMFAEDP
PEWBUWUSJSTISN-UHFFFAOYSA-N,CCOc1ncnc(OC)c1-c1ncc2cnn(Cc3ccc(-c4nc(C(F)(F)F)cn4CC)cc3)c2n1,True,,PEWBUWUSJSTISN
PISKIGDUHOIXAC-UHFFFAOYSA-N,CCn1cc(C(F)(F)F)nc1-c1ccc(Cn2nc(N3CCC3)c3cnc(-c4c(OC)ncnc4C4CC4)nc32)cc1,True,,PISKIGDUHOIXAC
PIXLLDKYXGBCBR-UHFFFAOYSA-N,Cc1cc(C(F)(F)F)nn1-c1ccc(Cn2ncc3cnc(-c4ccccc4C(C)C)nc32)cc1,True,,PIXLLDKYXGBCBR
PJSFZPLXWSOFRE-UHFFFAOYSA-N,Cn1cc(C(F)(F)F)nc1-c1ccc(Cn2ncc3cnc(-c4c(C5CC5)ncnc4N4CCCC4)nc32)cc1,True,,PJSFZPLXWSOFRE
PQMBMZRJUFSKJW-UHFFFAOYSA-N,COc1ncnc(C2CC2)c1-c1ncc2ccn(Cc3ccc(-c4nc(C(F)(F)F)cn4C)cc3)c2n1,True,,PQMBMZRJUFSKJW
PRBHPBIFZYCGLP-UHFFFAOYSA-N,COc1ncnc(C2CC2)c1-c1ncc2ncn(Cc3ccc(-c4nc(C(F)(F)F)cn4C)cc3)c2n1,True,,PRBHPBIFZYCGLP
PVMLMBZHJPOSHL-UHFFFAOYSA-N,COc1ncnc(C2CC2)c1-c1ncc2cnn(Cc3ccc(-c4nc(C(F)(F)F)cn4C)cc3)c2n1,True,,PVMLMBZHJPOSHL
PXTATGUUDUEXNF-UHFFFAOYSA-N,CCOc1ncnc(C2CC2)c1-c1ncc2cnn(Cc3ccc(-c4nc(CF)cn4C)cc3)c2n1,True,,PXTATGUUDUEXNF
QBPMDODSBGYCMG-UHFFFAOYSA-N,CCn1cc(C(F)(F)F)nc1-c1ccc(Cn2nc(OC)c3cnc(-c4c(OC)ncnc4C4CC4)nc32)cc1F,True,,QBPMDODSBGYCMG
QCLBBCRNZYNOCQ-UHFFFAOYSA-N,CC(C)c1ncccc1-c1ncc2cnn(Cc3ccc(-c4nc(C(F)(F)F)cn4C)cc3)c2n1,True,,QCLBBCRNZYNOCQ
QEAWKCSUJVLVSZ-UHFFFAOYSA-N,COc1cnn(C2CC2)c1-c1ncc2cnn(Cc3ccc(-c4nc(C(F)(F)F)cn4C)cc3)c2n1,True,,QEAWKCSUJVLVSZ
QOEXRPHTOKXHFV-UHFFFAOYSA-N,CCn1cc(C(F)(F)F)nc1-c1ccc(Cn2nc(SCc3ccc(OC)cc3)c3cnc(-c4c(OC)ncnc4C4CC4)nc32)cc1,True,,QOEXRPHTOKXHFV
QQDKCLJZKBPMMA-UHFFFAOYSA-N,CCn1cc(C(F)(F)F)nc1-c1ccc(Cn2ncc3cnc(-c4c(OC)ncnc4C4CNC4)nc32)cc1,True,,QQDKCLJZKBPMMA
QQZRDNDRHJSXEW-HNNXBMFYSA-N,CCn1cc(C(F)(F)F)nc1-c1ccc([C@H](C)n2ncc3cnc(-c4c(OC)ncnc4C(C)C)nc32)cc1F,True,,QQZRDNDRHJSXEW
QQZRDNDRHJSXEW-UHFFFAOYSA-N,CCn1cc(C(F)(F)F)nc1-c1ccc(C(C)n2ncc3cnc(-c4c(OC)ncnc4C(C)C)nc32)cc1F,True,,QQZRDNDRHJSXEW
QRQNSLLIPRBKMJ-UHFFFAOYSA-N,COCc1nc2cnc(-c3c(OC)ncnc3C3CC3)nc2n1Cc1ccc(-c2nc(C(F)(F)F)cn2C(C)C)cc1,True,,QRQNSLLIPRBKMJ
QUPLOCSTLZVUIE-UHFFFAOYSA-N,CCn1cc(C(F)(F)F)nc1-c1ccc(Cn2nc(OC)c3cnc(-c4c(OC)ncnc4C4CC4)nc32)cc1,True,,QUPLOCSTLZVUIE
RCYYAOREUGOIJI-UHFFFAOYSA-N,COCC(C)n1cc(C(F)(F)F)nc1-c1ccc(Cn2ncc3cnc(-c4c(OC)ncnc4C4CC4)nc32)cc1,True,,RCYYAOREUGOIJI
RDSDAMUHQSAVAO-UHFFFAOYSA-N,CCn1cc(C(F)(F)F)nc1-c1ccc(Cn2ncc3cnc(-c4c(OC5CCC5)ncnc4C4CC4)nc32)cc1,True,,RDSDAMUHQSAVAO
RIGNJEKHIMHSQQ-UHFFFAOYSA-N,COc1ncnc(C2CC2)c1-c1ncc2cnn(Cc3ccc(-c4nc(C(F)(F)F)cn4C4CCOC4)cc3)c2n1,True,,RIGNJEKHIMHSQQ
RMSLEFPICSCEAL-UHFFFAOYSA-N,Cn1cc(C(F)(F)F)nc1-c1ccc(Cn2ncc3cnc(-c4ccccc4S(C)(=O)=O)nc32)cc1,True,,RMSLEFPICSCEAL
RPCRUPSIGDDPIB-UHFFFAOYSA-N,COc1ncnc(C2CC2)c1-c1ncc2cnn(Cc3ccc(-c4cn(C)c(C(F)(F)F)n4)cc3)c2n1,True,,RPCRUPSIGDDPIB
RRNYYVHPYXNLDO-UHFFFAOYSA-N,COc1ncnc(C2CC2)c1-c1ncc2cnn(Cc3ccc(-c4nc(C(F)(F)F)cn4C)c(F)c3)c2n1,True,,RRNYYVHPYXNLDO
SAFCSFJFBPHCSN-UHFFFAOYSA-N,CCn1cc(CF)nc1-c1ccc(Cn2ncc3cnc(-c4c(OC)cnn4C4CC4)nc32)cc1,True,,SAFCSFJFBPHCSN
SBQMJJKUAWUJSQ-UHFFFAOYSA-N,COc1ncnc(C2CC2)c1-c1ncc2nc(C(C)C)n(Cc3ccc(-n4nc(C(F)(F)F)cc4C)cc3)c2n1,True,,SBQMJJKUAWUJSQ
SMI:8b67ad280f582216ad2d4d477e02b3c4ed057cfb,*C(*)(*)C(*)(n1cc(C(F)(F)F)nc1-c1ccc(Cn2ncc3cnc(-c4c(OC)ncnc4C4CC4)nc32)cc1)C(*)(*)*,True,,
SMI:9d68640fb9d776bcd510beb49428eef84c9bfa4c,*C(*)(*)C(*)(*)n1cc(C(F)(F)F)nc1-c1ccc(Cn2ncc3cnc(-c4c(OC)ncnc4C4CC4)nc32)cc1,True,,
SMI:abf767600f262fa45787a0fc1cc9ca56e1e62b28,*n1cc(C(F)(F)F)nc1-c1ccc(Cn2ncc3cnc(-c4c(OC)ncnc4C4CC4)nc32)cc1,True,,
SOXZHXLUTIGERE-ZDUSSCGKSA-N,COc1ncnc(C2CC2)c1-c1ncc2c(OC)nn([C@@H](C)c3ccc(-c4nc(C(F)(F)F)c(Br)n4C)cc3)c2n1,True,,SOXZHXLUTIGERE
SRBWWXBOHCTTNU-UHFFFAOYSA-N,CSc1cccc(C)c1-c1ncc2cnn(Cc3ccc(-c4nc(C(F)(F)F)cn4C)cc3)c2n1,True,,SRBWWXBOHCTTNU
SRMRUXUPHPNWSE-UHFFFAOYSA-N,COc1ncnc(C2CC2)c1-c1ncc2ncn(Cc3ccc(-c4nc(C(F)(F)F)cn4C(C)C)cc3)c2n1,True,,SRMRUXUPHPNWSE
STFQWLOAUNAWMP-UHFFFAOYSA-N,CC(C)c1ccccc1-c1ncc2ncn(Cc3ccc(-c4nc(C(F)(F)F)cn4C)cc3)c2n1,True,,STFQWLOAUNAWMP
SUNYAOMERMEWNV-UHFFFAOYSA-N,CCn1cc(CF)nc1-c1ccc(Cn2ncc3cnc(-c4c(OCCF)ncnc4C4CC4)nc32)cc1,True,,SUNYAOMERMEWNV
SXSKVTJTESGSGU-UHFFFAOYSA-N,CCOc1ncnc(OCC)c1-c1ncc2cnn(Cc3ccc(-c4nc(C(F)(F)F)cn4CC)cc3)c2n1,True,,SXSKVTJTESGSGU
SYAAFANLBVBVJW-UHFFFAOYSA-N,CCn1cc(C(F)(F)F)nc1-c1ccc(Cn2ncc3c(OC)nc(-c4c(OC)ncnc4C4CC4)nc32)cc1,True,,SYAAFANLBVBVJW
SZEYHOYYLMSZOC-UHFFFAOYSA-N,COc1ncnc(C2CC2)c1-c1ncc2cnn(Cc3ccc(-c4nc(CF)sc4C)cc3)c2n1,True,,SZEYHOYYLMSZOC
SZYBOXMRKRFJRH-UHFFFAOYSA-N,Cn1cc(C(F)(F)F)nc1-c1ccc(Cn2ncc3cnc(-c4c(OC5CCOC5)ncnc4C4CC4)nc32)cc1,True,,SZYBOXMRKRFJRH
TULKNAPQKNDRSP-AWEZNQCLSA-N,CCn1cc(C(F)(F)F)nc1-c1ccc([C@H](C)n2ncc3cnc(-c4c(OC)ncnc4C4CC4)nc32)cc1F,True,,TULKNAPQKNDRSP
TYCALOZFRDAUAZ-UHFFFAOYSA-N,COc1ncnc(C2CC2)c1-c1ncc2cnn(Cc3ccc(-c4nc(C(F)(F)F)cn4CCF)cc3)c2n1,True,,TYCALOZFRDAUAZ
UMUDHEQFGSXNCF-UHFFFAOYSA-N,COc1ncnc(C2CC2)c1-c1ncc2cnn(Cc3ccc(-c4csc(CF)n4)cc3)c2n1,True,,UMUDHEQFGSXNCF
UOUIETJBXJQTEY-UHFFFAOYSA-N,CCn1cc(CF)nc1-c1ccc(Cn2ncc3cnc(-c4c(OC)ncnc4C4CN(C)C4)nc32)cc1,True,,UOUIETJBXJQTEY
UQSHAEDEPRIDPU-UHFFFAOYSA-N,CCn1cc(C(F)(F)F)nc1-c1ccc(Cn2ncc3c(C)nc(-c4c(OC)ncnc4C4CC4)nc32)cc1,True,,UQSHAEDEPRIDPU
UQWBUGYPVAFTGJ-UHFFFAOYSA-N,Cc1nn(Cc2ccc(-c3nc(C(F)(F)F)cn3C)cc2)c2nc(-c3ccccc3C(C)C)ncc12,True,,UQWBUGYPVAFTGJ
UUEYBFYKBHOZKY-MRXNPFEDSA-N,CCn1cc(CF)nc1-c1ccc([C@@H](C)n2ncc3cnc(-c4c(OC)ncnc4C4CC4)nc32)cc1,True,,UUEYBFYKBHOZKY
UVQUQCUJRMCVGV-UHFFFAOYSA-N,COc1ncnc(C2CC2)c1-c1ncc2cnn(Cc3ccc(-c4nc(C(F)(F)F)cn4C(C)C)c(F)c3)c2n1,True,,UVQUQCUJRMCVGV
UYUKCJVNNHRTSU-UHFFFAOYSA-N,Cc1ncnc(C(C)C)c1-c1ncc2cnn(Cc3ccc(-n4nc(C(F)(F)F)cc4C)cc3)c2n1,True,,UYUKCJVNNHRTSU
VDROLSXHSRYNBI-KRWDZBQOSA-N,CCn1cc(CF)nc1-c1ccc([C@H](C)n2ncc3cnc(-c4c(OC)ncnc4C4CCC4)nc32)cc1,True,,VDROLSXHSRYNBI
VDROLSXHSRYNBI-QGZVFWFLSA-N,CCn1cc(CF)nc1-c1ccc([C@@H](C)n2ncc3cnc(-c4c(OC)ncnc4C4CCC4)nc32)cc1,True,,VDROLSXHSRYNBI
VEYYRVAZRSFSED-UHFFFAOYSA-N,CCn1cc(CF)nc1-c1ccc(Cn2ncc3cnc(-c4c(C5CC5)cnn4CC)nc32)cc1,True,,VEYYRVAZRSFSED
VHOLKIXVGMPPMB-UHFFFAOYSA-N,COc1ncnc(C2CC2)c1-c1ncc2cnn(Cc3ccc(-c4nc5c(F)cccc5n4C)cc3)c2n1,True,,VHOLKIXVGMPPMB
VHQBOPVOIFKMLY-UHFFFAOYSA-N,COc1ncnc(C2CC2)c1-c1ncc2cnn(Cc3ccc(-n4nc(C(F)(F)F)cc4OC)cc3)c2n1,True,,VHQBOPVOIFKMLY
VPMSTXXQZXERTK-UHFFFAOYSA-N,COc1ncnc(C2CC2)c1-c1ncc2cnn(Cc3ccc(-c4nc(C(F)(F)F)cn4CC(=O)N(C)C)cc3)c2n1,True,,VPMSTXXQZXERTK
VQRHBRGAPZPEPJ-UHFFFAOYSA-N,COc1ncnc(C2CC2)c1-c1ncc2cnn(Cc3ccc(-c4nc(CF)n(C)n4)cc3)c2n1,True,,VQRHBRGAPZPEPJ
VWKBGLKUGWHFEK-UHFFFAOYSA-N,COc1ncnc(C2CC2)c1-c1ncc2cnn(Cc3ccc(-c4nc(C(F)(F)F)cn4C)cc3F)c2n1,True,,VWKBGLKUGWHFEK
WDSALIPCQIFECK-UHFFFAOYSA-N,Cc1cc(C(F)(F)F)nn1-c1ccc(Cn2ncc3cnc(-c4c(C5CC5)ncnc4N(C)C)nc32)cc1,True,,WDSALIPCQIFECK
WHAPCTFRPKXXLG-UHFFFAOYSA-N,CCn1cc(C(F)(F)F)nc1-c1ccc(Cn2nc(Br)c3cnc(-c4c(OC)ncnc4C4CC4)nc32)cc1,True,,WHAPCTFRPKXXLG
WKJGAMFPLUZGEA-UHFFFAOYSA-N,COc1ncnc(C2CC2)c1-c1ncc2cnn(Cc3ccc(-c4nc(OC)n(C)n4)cc3)c2n1,True,,WKJGAMFPLUZGEA
WSCQPJZYSLYCAV-UHFFFAOYSA-N,CCn1c(-c2ccc(Cn3ncc4cnc(-c5c(OC)ncnc5C5CC5)nc43)cc2)nc(C(F)(F)F)c1C,True,,WSCQPJZYSLYCAV
WYEDGZRIDAOUKL-UHFFFAOYSA-N,COCCOc1ncnc(C2CC2)c1-c1ncc2cnn(Cc3ccc(-c4nc(F)cn4C)cc3)c2n1,True,,WYEDGZRIDAOUKL
XDCMVNMUKQLSCJ-UHFFFAOYSA-N,Cn1cc(C(F)(F)F)nc1-c1ccc(Cn2ncc3cnc(-c4c(C5CC5)ncnc4N4CCC4)nc32)cc1,True,,XDCMVNMUKQLSCJ
XEKNEIAHPFCDQL-UHFFFAOYSA-N,COc1cnn(C2CC2)c1-c1ncc2cnn(Cc3ccc(-c4nc(CF)cn4C(C)C)cc3)c2n1,True,,XEKNEIAHPFCDQL
XGODZZVRVMSFIJ-UHFFFAOYSA-N,COc1ncnc(C2CC2)c1-c1ncc2cnn(Cc3ccc(-c4nc(C(F)(F)F)c(OC)n4C(C)C)cc3)c2n1,True,,XGODZZVRVMSFIJ
XHGLEJJTCMEPRR-UHFFFAOYSA-N,COc1cc(Cn2ncc3cnc(-c4c(OC)ncnc4C4CC4)nc32)ccc1-c1nc(CF)cn1CCF,True,,XHGLEJJTCMEPRR
XHXLJCLWLWDTNJ-UHFFFAOYSA-N,CC(C)c1ccccc1-c1ncc2cnn(Cc3ccc(-c4nc(C(F)(F)F)cn4C4CN(C)C4)cc3)c2n1,True,,XHXLJCLWLWDTNJ
XIOAOHPEQUWEFB-NRFANRHFSA-N,COc1ncnc(C2CC2)c1-c1ncc2cnn([C@H]3CCc4cc(-c5nc(C(F)(F)F)cn5C(C)C)ccc43)c2n1,True,,XIOAOHPEQUWEFB
XIOAOHPEQUWEFB-OAQYLSRUSA-N,COc1ncnc(C2CC2)c1-c1ncc2cnn([C@@H]3CCc4cc(-c5nc(C(F)(F)F)cn5C(C)C)ccc43)c2n1,True,,XIOAOHPEQUWEFB
XNWCHVJRUUBGJQ-UHFFFAOYSA-N,Cn1cc(CF)nc1-c1ccc(Cn2ncc3cnc(-c4c(OCc5ccccc5)ncnc4C4CC4)nc32)cc1,True,,XNWCHVJRUUBGJQ
XOBRYWXIGWIIEJ-UHFFFAOYSA-N,COCCOc1cc(CF)nn1-c1ccc(Cn2ncc3cnc(-c4c(OC)ncnc4C4CC4)nc32)cc1,True,,XOBRYWXIGWIIEJ
XOVGSSZCATVKBU-UHFFFAOYSA-N,COc1ncnc(C2CC2)c1-c1ncc2cnn(Cc3ccc(-n4nc(C(F)(F)F)cc4CO)cc3)c2n1,True,,XOVGSSZCATVKBU
XTYNRIBNOJZXHU-UHFFFAOYSA-N,COc1ncnc(C2CC2)c1-c1ncc2nc(C3CCC3)n(Cc3ccc(-n4nc(C(F)(F)F)cc4C)cc3)c2n1,True,,XTYNRIBNOJZXHU
XXPMZVYYPVJDMB-UHFFFAOYSA-N,COc1ncnc(C2CC2)c1-c1ncc2cnn(Cc3ccc(-n4nc(CF)cc4OCCO)cc3)c2n1,True,,XXPMZVYYPVJDMB
XYZZZIVUQYUIDD-UHFFFAOYSA-N,CCc1nc2cnc(-c3c(OC)ncnc3C3CC3)nc2n1Cc1ccc(-n2nc(C(F)(F)F)cc2C)cc1,True,,XYZZZIVUQYUIDD
YAJIEHXBHXKGEW-UHFFFAOYSA-N,COc1ncnc(C2CC2)c1-c1ncc2cnn(Cc3ccc(-c4nc(N)cn4C(C)C)cc3)c2n1,True,,YAJIEHXBHXKGEW
YAVFTBQUTVNCIV-UHFFFAOYSA-N,COc1ncnc(C2CC2)c1-c1ncc2cnn(Cc3ccc(-c4nc(C(F)F)cn4C(C)C)cc3)c2n1,True,,YAVFTBQUTVNCIV
YCMJPPFKAQPOTP-UHFFFAOYSA-N,CC(C)Oc1ncnc(C2CC2)c1-c1ncc2cnn(Cc3ccc(-c4nc(C(F)(F)F)cn4C)cc3)c2n1,True,,YCMJPPFKAQPOTP
YDVAVSAAGNGKTO-UHFFFAOYSA-N,COc1ncnc(C(C)(C)F)c1-c1ncc2cnn(Cc3ccc(-c4nc(C(F)(F)F)cn4C)cc3)c2n1,True,,YDVAVSAAGNGKTO
YOJVKROYECGCNB-UHFFFAOYSA-N,CCn1cc(C(F)(F)F)nc1-c1ccc(Cn2nc(S(C)(=O)=O)c3cnc(-c4c(OC)ncnc4C4CC4)nc32)cc1,True,,YOJVKROYECGCNB
YROXQLMFLZLFRV-UHFFFAOYSA-N,COc1ncnc(C2CC2)c1-c1ncc2cnn(Cc3ccc(-c4nc(C(F)(F)F)c(OC)n4C)cc3)c2n1,True,,YROXQLMFLZLFRV
ZAHGXUZWZXPOLW-UHFFFAOYSA-N,CN(C)c1ncnc(C2CC2)c1-c1ncc2cnn(Cc3ccc(-c4nc(C(F)(F)F)cn4C)cc3)c2n1,True,,ZAHGXUZWZXPOLW
ZGOBVMFTTKXJGK-UHFFFAOYSA-N,COc1ncnc(C2(C)CC2)c1-c1ncc2cnn(Cc3ccc(-c4nc(C(F)(F)F)cn4C(C)C)cc3)c2n1,True,,ZGOBVMFTTKXJGK
ZIQLQTAVGFLNBR-UHFFFAOYSA-N,COc1ncnc(C2CC2)c1-c1ncc2ncn(Cc3ccc(-n4nc(C(F)(F)F)cc4C)cc3)c2n1,True,,ZIQLQTAVGFLNBR
ZKKCSLDOCXQBJB-UHFFFAOYSA-N,COc1ncnc(C2CC2)c1-c1ncc2cnn(Cc3ccc(-c4nc(C(F)(F)F)c[nH]4)cc3)c2n1,True,,ZKKCSLDOCXQBJB
ZNSUXULMESNWOK-UHFFFAOYSA-N,CCn1cc(C(F)(F)F)nc1-c1ccc(Cn2ncc3cnc(-c4c(OC)ncnc4OC)nc32)cc1,True,,ZNSUXULMESNWOK
ZOKIGMWHARWZIU-UHFFFAOYSA-N,CCn1cc(C(F)(F)F)nc1-c1ccc(Cn2nc(OC3CCC3)c3cnc(-c4c(OC)ncnc4C4CC4)nc32)cc1,True,,ZOKIGMWHARWZIU
ZOQAMLDXSFHSOW-UHFFFAOYSA-N,COc1ncnc(C2CC2)c1-c1ncc2cnn(Cc3ccc(-c4nc(CO)cn4C(C)C)cc3)c2n1,True,,ZOQAMLDXSFHSOW
ZUDCVBCADFZOAM-UHFFFAOYSA-N,CCOc1cc(CF)nn1-c1ccc(Cn2ncc3cnc(-c4c(OC)ncnc4C4CC4)nc32)cc1,True,,ZUDCVBCADFZOAM
ZWGIKJBJTACRHR-UHFFFAOYSA-N,COc1ncnc(C2(C)CC2)c1-c1ncc2cnn(Cc3ccc(-c4nc(C(F)(F)F)cn4C)cc3)c2n1,True,,ZWGIKJBJTACRHR
ZWHWFWZAQZQOFT-UHFFFAOYSA-N,COc1ncnc(C2(C)CC2)c1-c1ncc2cnn(Cc3ccc(-n4nc(C(F)(F)F)cc4OC)cc3)c2n1,True,,ZWHWFWZAQZQOFT
