compound_id,dataset_id,smiles_raw,smiles_canonical,inchikey
96,2017,CC1=CC(CS(=O)/C2=C(\C(=O)C3CC3)C(=O)C3=C(Cl)C=CC(Br)=C3N2)=NO1,Cc1cc(CS(=O)c2[nH]c3c(Br)ccc(Cl)c3c(=O)c2C(=O)C2CC2)no1,WTNGAECHVPGCCT-UHFFFAOYSA-N
97,2017,CC1=CC(CS(=O)/C2=C(\C(=O)C3CC3)C(=O)C3=C(Cl)C=CC(Cl)=C3N2)=NO1,Cc1cc(CS(=O)c2[nH]c3c(Cl)ccc(Cl)c3c(=O)c2C(=O)C2CC2)no1,XCLPTYIUDADSDF-UHFFFAOYSA-N
98,2017,CC(=O)/C1=C(\S(=O)CC2=CC=C(C#N)S2)NC2=C(Br)C=CC(Cl)=C2C1=O,CC(=O)c1c(S(=O)Cc2ccc(C#N)s2)[nH]c2c(Br)ccc(Cl)c2c1=O,UOCDZKVMSQYGFB-UHFFFAOYSA-N
99,2017,CC(=O)/C1=C(\S(=O)CC2=CC=C(N3C=CC=N3)N=C2)NC2=C(Br)C=CC(Cl)=C2C1=O,CC(=O)c1c(S(=O)Cc2ccc(-n3cccn3)nc2)[nH]c2c(Br)ccc(Cl)c2c1=O,PBDWZOQNFHKLHS-UHFFFAOYSA-N
100,2017,CC(=O)/C1=C(\S(=O)CC2=CC=C(N)N=C2)NC2=C(Br)C=CC(Cl)=C2C1=O,CC(=O)c1c(S(=O)Cc2ccc(N)nc2)[nH]c2c(Br)ccc(Cl)c2c1=O,SVIRQZYIAZAENY-UHFFFAOYSA-N
101,2017,ClC1=C2C(NC(=C(C(=O)C3CC3)C2=O)S(=O)CC4=CC=C(C=C4)SC(F)(F)F)=C(Br)C=C1,O=C(c1c(S(=O)Cc2ccc(SC(F)(F)F)cc2)[nH]c2c(Br)ccc(Cl)c2c1=O)C1CC1,RVXLJHZULCGAFJ-UHFFFAOYSA-N
102,2017,CC(=O)/C1=C(\S(=O)CC2=CC=C(C(F)(F)F)N=C2C)NC2=C(Br)C=CC(Cl)=C2C1=O,CC(=O)c1c(S(=O)Cc2ccc(C(F)(F)F)nc2C)[nH]c2c(Br)ccc(Cl)c2c1=O,ZWJYLQUSWYBCHX-UHFFFAOYSA-N
103,2017,CC(=O)/C1=C(\S(=O)CC2=CC=C(NS(C)(=O)=O)C=C2)NC2=C(Br)C=CC(Cl)=C2C1=O,CC(=O)c1c(S(=O)Cc2ccc(NS(C)(=O)=O)cc2)[nH]c2c(Br)ccc(Cl)c2c1=O,FKWDYGCLIDHREE-UHFFFAOYSA-N
104,2017,CC(=O)/C1=C(\S(=O)CC2=CC=C(Cl)N=C2)NC2=C(Br)C=CC(Cl)=C2C1=O,CC(=O)c1c(S(=O)Cc2ccc(Cl)nc2)[nH]c2c(Br)ccc(Cl)c2c1=O,LVYPBFIEOHKJIP-UHFFFAOYSA-N
105,2017,COCCNC1=CC=C(CS(=O)/C2=C(\C(C)=O)C(=O)C3=C(Cl)C=CC(Br)=C3N2)C=N1,COCCNc1ccc(CS(=O)c2[nH]c3c(Br)ccc(Cl)c3c(=O)c2C(C)=O)cn1,NREUPYVBGDNNJT-UHFFFAOYSA-N
106,2017,CC(=O)/C1=C(\S(=O)CC2=NON=C2C)NC2=C(Br)C=CC(Cl)=C2C1=O,CC(=O)c1c(S(=O)Cc2nonc2C)[nH]c2c(Br)ccc(Cl)c2c1=O,YDBYDDATSVBJQC-UHFFFAOYSA-N
107,2017,CC(=O)/C1=C(\S(=O)CC2=C/N=C3/NC=C/C3=C\2)NC2=C(Br)C=CC(Cl)=C2C1=O,CC(=O)c1c(S(=O)Cc2cnc3[nH]ccc3c2)[nH]c2c(Br)ccc(Cl)c2c1=O,RYCMHMJVBBLSEI-UHFFFAOYSA-N
