compound_key,smiles_canonical,has_structure,iupac_name,inchikey14
VFRKNEMBXBTJNX-UHFFFAOYSA-N,CC(=O)c1c(S(=O)Cc2ccc(SC(F)(F)F)cc2)[nH]c2c(Br)ccc(Cl)c2c1=O,True,3-acetyl-8-bromo-5-chloro-2-((4-((trifluoromethyl)thio)benzyl)sulfinyl)quinolin-4(1H)-one,VFRKNEMBXBTJNX
VGTBZXNYUNEAKO-UHFFFAOYSA-N,CC(=O)c1c(S(=O)Cc2cc(Cl)ccc2Cl)[nH]c2c(Br)ccc(Cl)c2c1=O,True,"3-acetyl-8-bromo-5-chloro-2-((2,5-dichlorobenzyl)sulfinyl)quinolin-4(1H)-one",VGTBZXNYUNEAKO
VLNPRPABAFMZAM-UHFFFAOYSA-N,COc1cccc2[nH]c(S(=O)Cc3ccc(S(F)(F)(F)(F)F)cc3)c(C(C)=O)c(=O)c12,True,3-acetyl-5-methoxy-2-((4-(pentafluoro--sulfanyl)benzyl)sulfinyl)quinolin-4(1H)-one,VLNPRPABAFMZAM
VWISCWLALTWNLO-UHFFFAOYSA-N,CC(=O)c1c(S(=O)Cc2cc(C)on2)[nH]c2c(F)ccc(F)c2c1=O,True,"3-acetyl-5,8-difluoro-2-(((5-methylisoxazol-3-yl)methyl)sulfinyl)quinolin-4(1H)-one",VWISCWLALTWNLO
WABVMQUUKSSSHI-UHFFFAOYSA-N,CSc1[nH]c2ccc(F)cc2c(=O)c1C(C)=O,True,1-(6-fluoro-4-hydroxy-2-(methylthio)quinolin-3-yl)ethan-1-one,WABVMQUUKSSSHI
WNLYEZZFHDUJRL-UHFFFAOYSA-N,CC(=O)c1c(S(=O)Cc2ccc(F)c(Cl)c2)[nH]c2c(Br)ccc(Cl)c2c1=O,True,3-acetyl-8-bromo-5-chloro-2-((3-chloro-4-fluorobenzyl)sulfinyl)quinolin-4(1H)-one,WNLYEZZFHDUJRL
WPXMAFJILSEDKS-UHFFFAOYSA-N,CC(=O)c1c(S(=O)CC#N)[nH]c2c(Br)ccc(Cl)c2c1=O,True,"2-((3-acetyl-8-bromo-5-chloro-4-oxo-1,4-dihydroquinolin-2-yl)sulfinyl)acetonitrile",WPXMAFJILSEDKS
WTNGAECHVPGCCT-UHFFFAOYSA-N,Cc1cc(CS(=O)c2[nH]c3c(Br)ccc(Cl)c3c(=O)c2C(=O)C2CC2)no1,True,8-bromo-5-chloro-3-(cyclopropanecarbonyl)-2-(((5-methylisoxazol-3-yl)methyl)sulfinyl)quinolin-4(1H)-one,WTNGAECHVPGCCT
WVIIGRTXOZBDFE-UHFFFAOYSA-N,CC(=O)c1c(SC(C)C)[nH]c2c(Br)ccc(Cl)c2c1=O,True,3-acetyl-8-bromo-5-chloro-2-(isopropylthio)quinolin-4(1H)-one,WVIIGRTXOZBDFE
WYSONGJBGAROQY-UHFFFAOYSA-N,CC(=O)c1c(SCc2cc(F)cc(F)c2)[nH]c2c(Br)ccc(Cl)c2c1=O,True,"3-acetyl-8-bromo-5-chloro-2-((3,5-difluorobenzyl)thio)quinolin-4(1H)-one",WYSONGJBGAROQY
XCLPTYIUDADSDF-UHFFFAOYSA-N,Cc1cc(CS(=O)c2[nH]c3c(Cl)ccc(Cl)c3c(=O)c2C(=O)C2CC2)no1,True,"5,8-dichloro-3-(cyclopropanecarbonyl)-2-(((5-methylisoxazol-3-yl)methyl)sulfinyl)quinolin-4(1H)-one",XCLPTYIUDADSDF
XROACKBPOVVOCU-UHFFFAOYSA-N,CC(=O)c1c(S(=O)Cc2ccc(OC(F)(F)F)cc2)[nH]c2c(Br)ccc(Cl)c2c1=O,True,3-acetyl-8-bromo-5-chloro-2-((4-(trifluoromethoxy)benzyl)sulfinyl)quinolin-4(1H)-one,XROACKBPOVVOCU
YAVHPJSBKWOEHQ-UHFFFAOYSA-N,CC(=O)c1c(S(=O)Cc2cc(F)cc(S(F)(F)(F)(F)F)c2)[nH]c2c(Br)cc(Cl)cc2c1=O,True,3-acetyl-8-bromo-5-chloro-2-((3-fluoro-5-(pentafluoro--sulfanyl)benzyl)sulfinyl)quinolin-4(1H)-one,YAVHPJSBKWOEHQ
YAVHPJSBKWOEHQ-UHFFFAOYSA-N,CC(=O)c1c(S(=O)Cc2cc(F)cc(S(F)(F)(F)(F)F)c2)[nH]c2c(Br)cc(Cl)cc2c1=O,True,3-acetyl-8-bromo-5-chloro-2-((3-(pentafluoro--sulfanyl)benzyl)sulfinyl)quinolin-4(1H)-one,YAVHPJSBKWOEHQ
YDBYDDATSVBJQC-UHFFFAOYSA-N,CC(=O)c1c(S(=O)Cc2nonc2C)[nH]c2c(Br)ccc(Cl)c2c1=O,True,"3-acetyl-8-bromo-5-chloro-2-(((4-methyl-1,2,5-oxadiazol-3-yl)methyl)sulfinyl)quinolin-4(1H)-one",YDBYDDATSVBJQC
YELVEPXKCUUJAY-UHFFFAOYSA-N,CC(=O)c1c(Sc2ccc(Br)cc2)[nH]c2c(Br)ccc(Cl)c2c1=O,True,3-acetyl-8-bromo-2-((4-bromophenyl)thio)-5-chloroquinolin-4(1H)-one,YELVEPXKCUUJAY
YJWGJSZPOCJWEQ-UHFFFAOYSA-N,CC(=O)c1c(S(=O)Cc2ccc(Cl)cc2)[nH]c2c(Br)ccc(Cl)c2c1=O,True,3-acetyl-8-bromo-5-chloro-2-((4-chlorobenzyl)sulfinyl)quinolin-4(1H)-one,YJWGJSZPOCJWEQ
YWXSSNSHLNZGNS-UHFFFAOYSA-N,CC(=O)c1c(S(=O)C(C)C)[nH]c2c(Br)ccc(Cl)c2c1=O,True,3-acetyl-8-bromo-5-chloro-2-(isopropylsulfinyl)quinolin-4(1H)-one,YWXSSNSHLNZGNS
ZJIRZMMDNCFZNT-UHFFFAOYSA-N,CC(=O)c1c(S(=O)c2ccc(Br)cc2)[nH]c2c(Br)ccc(Cl)c2c1=O,True,3-acetyl-8-bromo-2-((4-bromophenyl)sulfinyl)-5-chloroquinolin-4(1H)-one,ZJIRZMMDNCFZNT
ZWJYLQUSWYBCHX-UHFFFAOYSA-N,CC(=O)c1c(S(=O)Cc2ccc(C(F)(F)F)nc2C)[nH]c2c(Br)ccc(Cl)c2c1=O,True,3-acetyl-8-bromo-5-chloro-2-(((2-methyl-6-(trifluoromethyl)pyridin-3-yl)methyl)sulfinyl)quinolin-4(1H)-one,ZWJYLQUSWYBCHX
