compound_id,smiles_raw,dataset_id,provenance_file,provenance_sheet,provenance_row
142,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=CC=C(C(=O)NCCN(C)C)C=C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,142
143,C/C(=C\C)/C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,143
144,ClC=1C=CC(=C(C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)OCCC,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,144
145,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)\C=C\CC1=CC=CC=C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,145
146,NC=1C=CC(=C(C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,146
147,CC1=NOC(=C1C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,147
148,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)S(=O)(=O)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,148
149,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=CC=C(C=C1)S(=O)(=O)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,149
150,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)OC(F)(F)F,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,150
151,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=CC(=CC=C1)OC(F)(F)F,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,151
152,N1C=CC2=CC(=CC=C12)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,152
153,O1C=C(C=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,153
154,S1C=C(C2=C1C=CC=C2)C2=CC=C(S2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,154
155,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C=1N(C2=CC=CC=C2C1)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,155
156,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)\C=C\CCC,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,156
157,C1(CCCCC1)/C=C/C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,157
158,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)OC1=CC=CC=C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,158
159,C(C)(C)(C)OC(NC1=CC=C(C=C1)C=1SC(=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)=O,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,159
160,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C=1C=C(C=CC1)/C=C/C#N,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,160
161,CC1=C(C=CC(=C1)C)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,161
162,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C=1SC(=CC1)C(C)=O,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,162
163,O1COC2=C1C=CC(=C2)C2=CC=C(S2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,163
164,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=CC2=C(N(CCO2)C)C=C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,164
165,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C=1C=C(C=CC1)NS(=O)(=O)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,165
166,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=CC=C1)NC(C)=O,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,166
167,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=CC(=CC=C1)OC,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,167
168,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=CC(=CC=C1)C(F)(F)F,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,168
169,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=CC=C1)S(=O)(=O)N(C)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,169
170,C1(CC1)COC=1C=C(C=CC1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,170
171,N1C=CC2=C(C=CC=C12)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,171
172,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C=1C=NC(=NC1)OC,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,172
173,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=CC(=CC=C1)S(=O)(=O)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,173
174,O1CCC2=C1C=CC(=C2)C2=CC=C(S2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,174
175,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)\C=C\C1=CC=CC=C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,175
176,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=CC=C(C(=O)N(C)C)C=C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,176
177,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)\C=C\C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,177
178,COC(C1=C(C=CC=C1)C=1SC(=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)=O,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,178
179,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(CN2CCC(CC2)C(=O)N)C=CC=C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,179
180,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=CC=C1)CCO,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,180
181,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C=1C=C(C=CC1)CCO,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,181
182,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)CN1CC2(COC2)C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,182
183,BrC1=C(C=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,183
184,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)CN1CCCC1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,184
185,CN(C)CC1N(CCC1)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,185
186,CC1=NC2=CC=CC=C2C(=N1)N[C@H](C)C1=CC=CC2=CC=CC=C12,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,186
187,BrC1=CC=C(C=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,187
188,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC=C(C=C1)S(=O)(=O)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,188
189,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC=C(C#N)C=C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,189
190,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,190
191,BrC=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,191
192,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC=C(C(=O)N)C=C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,192
193,C1(=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)C1=CC=CC=C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,193
194,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C#N)C=CC1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,194
195,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC=C(C=C1)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,195
196,C1(=CC=C(C=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)C1=CC=CC=C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,196
197,C1(CC1)C1=CC=C(C=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,197
198,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)S(=O)(=O)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,198
199,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C(=O)N)C=CC1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,199
200,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NNC1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,200
201,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC=C(C=C1)C=1CCN(CC1)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,201
202,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1CCN(CC1)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,202
203,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC=C(C=C1)C(=C)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,203
204,C1(CC1)C=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,204
205,S1C=CC2=C1C=CC=C2C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,205
206,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC=CC=C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,206
207,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC=CC1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,207
208,BrC1=CC=C(O1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,208
209,BrC1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,209
210,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(CN2CC(CC2)O)C=CC=C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,210
211,F[C@@H]1CN(CC1)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,211
212,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=C2C=CC=NC2=CC=C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,212
213,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1OC(=CC1)C1=CC=CC=C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,213
214,BrC=1C=C(C2=C(CCO2)C1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,214
215,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC(=CC=C1)OC1=CC=CC=C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,215
216,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC(=CC=C1)C=1N=NNN1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,216
217,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1C=CC=C2C=CC=NC12,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,217
218,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C=1C=NN(C1)CCO,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,218
219,N1=C2N(C(=C1)C1=CC=C(S1)C(C)NC1=NC(=NC3=CC(=C(C=C13)OC)OC)C)CCC2,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,219
220,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C=1C=NN(C1)CCN1CCCC1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,220
221,C1(CCCC1)N1N=CC(=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,221
222,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=NNC=C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,222
223,FC1(CN(CC1)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)F,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,223
224,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1OC(=CC1)C1=CC=CC=C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,224
225,BrC=1C=C(C2=C(CCO2)C1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,225
226,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(O1)N1N=C(C=C1)CCO,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,226
227,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1C=CC(NC1)=O,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,227
228,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC(=CC=C1)OC1=CC=CC=C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,228
229,N=1SN=C2C1C=CC(=C2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,229
230,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=CC=C2C=CC=NC12,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,230
231,C1(=CCCC1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,231
232,C(C)OC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,232
233,FC1=CC=C(C2=CC=CC=C12)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,233
234,NCC1=C(C=CC(=C1)F)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,234
235,O1CCC(=CC1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,235
236,C(C)(C)(C)OC(NCC=1OC(=CC1)C=1SC(=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)=O,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,236
237,COC(=O)C1=CC(=NN1C)C=1SC(=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,237
238,CN(C1CN(CC1)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,238
239,BrC1=CC(=CS1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,239
240,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C(=O)N)C=CC=C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,240
241,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C=1C=C(C(=O)N)C=CC1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,241
242,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=CC=C(C(=O)N)C=C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,242
243,NC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,243
244,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=CC=C1)CO,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,244
245,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C#N)C=CC=C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,245
246,N1N=CC2=CC=CC(=C12)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,246
247,N1N=CC2=C(C=CC=C12)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,247
248,C(=C)C1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,248
249,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C=1C=NN(C1)CC(=O)N,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,249
250,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)CNC,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,250
251,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1C=C(SC1)C=1C=NN(C1)CCO,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,251
252,NCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,252
253,N1=C2N(C(=C1)C1=CC(=CS1)C(C)NC1=NC(=NC3=CC(=C(C=C13)OC)OC)C)CCC2,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,253
254,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CSC(=C1)C=1C=NN(C1)CCN1CCCC1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,254
255,NCC1=C(C=CC(=C1)F)C1=CC(=CS1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,255
256,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C=1C=NN(C1)CCO,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,256
257,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NN(C1)CCN1CCCC1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,257
258,NCC1=C(C=CC=C1)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,258
259,NCC1=C(C=CC=C1)C1=CC(=CS1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,259
260,NCC=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,260
261,N1=C2N(C(=C1)C=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC3=CC(=C(C=C13)OC)OC)C)CCC2,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,261
262,CN(C)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,262
263,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CSC(=C1)C1=C(C=CC=C1)CNC,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,263
264,BrC=1C=C(SC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,264
265,NCC=1C=C(C=CC1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,265
266,NCC1=CC=C(C=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,266
267,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC=C(C1)C1=NN(C=C1)CCN1CCCC1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,267
268,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=C(C=CC=C1)CNC,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,268
269,NCC1=C(C=CC(=C1)F)C=1C=C(SC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,269
270,NCC1=C(C=CC=C1)C=1C=C(SC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,270
271,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC=C(C1)C1=C(C=CC=C1)CNC,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,271
272,N1=C2N(C(=C1)C=1C=C(SC1)C(C)NC1=NC(=NC3=CC(=C(C=C13)OC)OC)C)CCC2,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,272
273,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC(=CS1)C1=NN(C=C1)CCO,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,273
274,NCC1=C(C=CC(=C1)F)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,274
275,NCC1=CC=C(O1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,275
276,NCC1=CC=C(S1)C=1SC(=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,276
277,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(CNCC(=O)C2=CNC3=CC=CC=C23)C=CC=C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,277
278,NC1=C(SC2=C1C(=CC=C2)C=2SC(=CC2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C)C(=O)N,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,278
279,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(CC(N)C(=O)N)C=CC=C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,279
280,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(CC(N)C(=O)N(C)C)C=CC=C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,280
281,COC(CNCC1=C(C=CC=C1)C=1SC(=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)=O,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,281
282,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(CC(N)C(=O)NC)C=CC=C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,282
283,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(CC(N)C(=O)NCCOC)C=CC=C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,283
284,C(C1=CC=CC=C1)NC(C(N)CC1=C(C=CC=C1)C=1SC(=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)=O,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,284
285,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(CNCC(=O)N2CCOCC2)C=CC=C1,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,285
286,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(N(C(=C1)C)C)C#N,2018,raw/2018_WO2018172250_raw.xlsx,Sheet1,286
