compound_id,dataset_id,smiles_raw,smiles_canonical,inchikey
96,2018,O1COC2=C1C=CC(=C2)C=2C=C(C=CC2)[C@@H](C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccc5c(c4)OCO5)c3)c2cc1OC,VAWQQAZTALLGQD-OAHLLOKOSA-N
97,2018,C(C1=CC=CC=C1)OC1=CC=C(C=C1)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccc(OCc5ccccc5)cc4)c3)c2cc1OC,YQIYXWAQCMATDY-OAQYLSRUSA-N
98,2018,O1CCOC2=C1C=CC(=C2)C2=CC=C(S2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc5c(c4)OCCO5)s3)c2cc1OC,GMCVBHVEKFGLIA-UHFFFAOYSA-N
99,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=CC(=CC=C1)OC,COc1cccc(-c2cccc([C@@H](C)Nc3nc(C)nc4cc(OC)c(OC)cc34)c2)c1,PRXLCCYSYWWWND-MRXNPFEDSA-N
100,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=CC(=CC=C1)C(F)(F)F,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cccc(C(F)(F)F)c4)c3)c2cc1OC,YBBSIQXEJSKXNM-OAHLLOKOSA-N
101,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C=1C(=CC=CC1)S(=O)(=O)N(C)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccccc4S(=O)(=O)N(C)C)c3)c2cc1OC,YZYUTWFTEUXUHK-QGZVFWFLSA-N
102,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=C(C=CC=C1)OCCC,CCCOc1ccccc1-c1cccc([C@@H](C)Nc2nc(C)nc3cc(OC)c(OC)cc23)c1,VUIUQNJSACFKJZ-GOSISDBHSA-N
103,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C=1C(=CC=CC1)C(=O)N(C)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccccc4C(=O)N(C)C)c3)c2cc1OC,CYGAWTWZIVKBSZ-QGZVFWFLSA-N
104,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=C(C=CC=C1)COC,COCc1ccccc1-c1cccc([C@@H](C)Nc2nc(C)nc3cc(OC)c(OC)cc23)c1,MUTDZCRGVFUJTM-QGZVFWFLSA-N
105,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1C=C2C=CN(C2=CC1)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccc5c(ccn5C)c4)c3)c2cc1OC,HOJZOJMWWPYDOU-QGZVFWFLSA-N
106,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=CC(=CC=C1)C(=O)N(C)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cccc(C(=O)N(C)C)c4)c3)c2cc1OC,GPPANIJHMBJPDE-QGZVFWFLSA-N
107,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=CC=C(S1)CO,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccc(CO)s4)c3)c2cc1OC,RIQKKZJSMOYXID-CQSZACIVSA-N
108,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C1=C(C=NC=C1)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccncc4C)c3)c2cc1OC,WOZACSIRNJCPBE-MRXNPFEDSA-N
109,2018,N1C=CC2=CC=C(C=C12)C=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccc5cc[nH]c5c4)c3)c2cc1OC,AIGVWRJNGGUAPZ-MRXNPFEDSA-N
110,2018,N1C=CC2=C(C=CC=C12)C=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cccc5[nH]ccc45)c3)c2cc1OC,BOMXERNAUVRWAX-MRXNPFEDSA-N
111,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NC(=NC1)OC,COc1ncc(-c2cccc([C@@H](C)Nc3nc(C)nc4cc(OC)c(OC)cc34)c2)cn1,CVMWGEBXRDOUDV-CQSZACIVSA-N
112,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=CC(=CC=C1)S(=O)(=O)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cccc(S(C)(=O)=O)c4)c3)c2cc1OC,LCRKXKBLICOCDJ-MRXNPFEDSA-N
113,2018,O1CCC2=C1C=CC(=C2)C=2C=C(C=CC2)[C@@H](C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccc5c(c4)CCO5)c3)c2cc1OC,VRXJCHONERBWSC-MRXNPFEDSA-N
114,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)\C=C\C1=CC=CC=C1,COc1cc2nc(C)nc(N[C@H](C)c3cccc(/C=C/c4ccccc4)c3)c2cc1OC,LBYORPPUQIKBIP-KAUXGEHWSA-N
115,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=CC=C(C=C1)C(=O)N(C)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccc(C(=O)N(C)C)cc4)c3)c2cc1OC,FMLPZJUQRSTUCA-QGZVFWFLSA-N
116,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)\C=C\C,C/C=C/c1cccc([C@@H](C)Nc2nc(C)nc3cc(OC)c(OC)cc23)c1,ZPSSWRHWKBSROX-IZPAUZPXSA-N
117,2018,C1(=CCCC1)C=1C=C(C=CC1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(C4=CCCC4)c3)c2cc1OC,ZWGYIAUOOJXAGU-OAHLLOKOSA-N
118,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=CC(=CC=C1)NS(=O)(=O)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cccc(NS(C)(=O)=O)c4)c3)c2cc1OC,DQQLINUZCTZYPU-MRXNPFEDSA-N
119,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=C(C=CC=C1)NC(C)=O,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccccc4NC(C)=O)c3)c2cc1OC,FTOAAWWPETZBLP-MRXNPFEDSA-N
120,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=C(C=CC=C1)S(=O)(=O)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccccc4S(C)(=O)=O)c3)c2cc1OC,NLEIBEOSSKCLHA-MRXNPFEDSA-N
121,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C=1C=C(C=CC1)C1=C(C=CC=C1)NS(=O)(=O)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccccc4NS(C)(=O)=O)c3)c2cc1OC,SAQPXLBOGVBGOB-MRXNPFEDSA-N
122,2018,ClC=1C=C(C=C(C1)Cl)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,COc1cc2nc(C)nc(NC(C)c3ccc(-c4cc(Cl)cc(Cl)c4)s3)c2cc1OC,VICGTWRUFUQPCE-UHFFFAOYSA-N
123,2018,C(C1=CC=CC=C1)OC=1C=C(C=CC1)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cccc(OCc5ccccc5)c4)c3)c2cc1OC,HARYYMQPWDRGTE-OAQYLSRUSA-N
124,2018,ClC=1C=C(C=C(C1)Cl)C1=CC(=CC=C1)[C@@H](C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cc(Cl)cc(Cl)c4)c3)c2cc1OC,FQJWYYLOCGQMNL-CQSZACIVSA-N
125,2018,O1CCOC2=C1C=CC(=C2)C=2C=C(C=CC2)[C@@H](C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccc5c(c4)OCCO5)c3)c2cc1OC,NXRMDWBJIGTGOQ-MRXNPFEDSA-N
126,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=CC(=CC=C1)C=1OC(=NN1)C,COc1cc2nc(C)nc(NC(C)c3ccc(-c4cccc(-c5nnc(C)o5)c4)s3)c2cc1OC,VLYVNOFVBHTNIS-UHFFFAOYSA-N
127,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C=1C=NC=C(C1)S(=O)(=O)C,COc1cc2nc(C)nc(NC(C)c3ccc(-c4cncc(S(C)(=O)=O)c4)s3)c2cc1OC,RHPWATVDCAVVIR-UHFFFAOYSA-N
128,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=CC=C(C=C1)C=1OC(=NN1)C,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc(-c5nnc(C)o5)cc4)s3)c2cc1OC,XWYOJOQZTNFUQL-UHFFFAOYSA-N
129,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C=1C=C2C(=NC1)NC=C2,COc1cc2nc(C)nc(NC(C)c3ccc(-c4cnc5[nH]ccc5c4)s3)c2cc1OC,IMFMHKYEEDHSEL-UHFFFAOYSA-N
130,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C=1C=C(C=CC1)S(=O)(=O)N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4cccc(S(N)(=O)=O)c4)s3)c2cc1OC,XYCLWJLFNOLMEC-UHFFFAOYSA-N
131,2018,NC1=NC=C(C=N1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,COc1cc2nc(C)nc(NC(C)c3ccc(-c4cnc(N)nc4)s3)c2cc1OC,ZNACHUOMUAVXJR-UHFFFAOYSA-N
132,2018,C1(CC1)/C=C/C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,COc1cc2nc(C)nc(NC(C)c3ccc(/C=C/C4CC4)s3)c2cc1OC,UMTPBBWGTSVQGP-BQYQJAHWSA-N
133,2018,C(C)OCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,CCOCc1ccccc1-c1ccc(C(C)Nc2nc(C)nc3cc(OC)c(OC)cc23)s1,YWFITADJUIILQD-UHFFFAOYSA-N
134,2018,FC=1C=C(C=C(C1)OC)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,COc1cc(F)cc(-c2ccc(C(C)Nc3nc(C)nc4cc(OC)c(OC)cc34)s2)c1,CUQWVEQERGJNFA-UHFFFAOYSA-N
135,2018,C(C1=CC=CC=C1)OC=1C=C(C=CC1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,COc1cc2nc(C)nc(NC(C)c3ccc(-c4cccc(OCc5ccccc5)c4)s3)c2cc1OC,VNKBJHNVTHFANL-UHFFFAOYSA-N
136,2018,C(CCC)OC1=C(C(=CC=C1)F)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,CCCCOc1cccc(F)c1-c1ccc(C(C)Nc2nc(C)nc3cc(OC)c(OC)cc23)s1,IPCWSAGFRSDVID-UHFFFAOYSA-N
137,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=CC=C(C=C1)C(C#N)(C)C,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc(C(C)(C)C#N)cc4)s3)c2cc1OC,CUKYQSRLQNDHGX-UHFFFAOYSA-N
138,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=CC=C(CNC(C)=O)C=C1,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc(CNC(C)=O)cc4)s3)c2cc1OC,WVDJOHPREAHRSK-UHFFFAOYSA-N
139,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C=1C=C(CNS(=O)(=O)C)C=CC1,COc1cc2nc(C)nc(NC(C)c3ccc(-c4cccc(CNS(C)(=O)=O)c4)s3)c2cc1OC,FDWLGDYAPGDCGK-UHFFFAOYSA-N
140,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=CC=C(CNS(=O)(=O)C)C=C1,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc(CNS(C)(=O)=O)cc4)s3)c2cc1OC,MTJONMDFSKCUQB-UHFFFAOYSA-N
141,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=CC=C(C(=O)NCCC)C=C1,CCCNC(=O)c1ccc(-c2ccc(C(C)Nc3nc(C)nc4cc(OC)c(OC)cc34)s2)cc1,XGRZOCWZXSLVFK-UHFFFAOYSA-N
142,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=CC=C(C(=O)NCCN(C)C)C=C1,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc(C(=O)NCCN(C)C)cc4)s3)c2cc1OC,NXKNFKATWLVNTC-UHFFFAOYSA-N
143,2018,C/C(=C\C)/C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,C/C=C(\C)c1ccc(C(C)Nc2nc(C)nc3cc(OC)c(OC)cc23)s1,QDHDOGQVPWTLHJ-KPKJPENVSA-N
144,2018,ClC=1C=CC(=C(C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)OCCC,CCCOc1ccc(Cl)cc1-c1ccc(C(C)Nc2nc(C)nc3cc(OC)c(OC)cc23)s1,GRBBRIOTPLBMQB-UHFFFAOYSA-N
145,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)\C=C\CC1=CC=CC=C1,COc1cc2nc(C)nc(NC(C)c3ccc(/C=C/Cc4ccccc4)s3)c2cc1OC,YQLDKGRZQQJIJR-XYOKQWHBSA-N
146,2018,NC=1C=CC(=C(C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)C,COc1cc2nc(C)nc(NC(C)c3ccc(-c4cc(N)ccc4C)s3)c2cc1OC,TTWJZCMXYQQNTB-UHFFFAOYSA-N
147,2018,CC1=NOC(=C1C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)C,COc1cc2nc(C)nc(NC(C)c3ccc(-c4c(C)noc4C)s3)c2cc1OC,GQLJOKRUKWEOIC-UHFFFAOYSA-N
148,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)S(=O)(=O)C,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4S(C)(=O)=O)s3)c2cc1OC,BWPKRVMVVDSBEM-UHFFFAOYSA-N
149,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=CC=C(C=C1)S(=O)(=O)C,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc(S(C)(=O)=O)cc4)s3)c2cc1OC,RDHMSHLCABXFRZ-UHFFFAOYSA-N
150,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)OC(F)(F)F,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4OC(F)(F)F)s3)c2cc1OC,XEMNVLMQSQSTBN-UHFFFAOYSA-N
151,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=CC(=CC=C1)OC(F)(F)F,COc1cc2nc(C)nc(NC(C)c3ccc(-c4cccc(OC(F)(F)F)c4)s3)c2cc1OC,ZVHOLBQQRGMFQR-UHFFFAOYSA-N
152,2018,N1C=CC2=CC(=CC=C12)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc5[nH]ccc5c4)s3)c2cc1OC,NUDDPOWEMMWDMN-UHFFFAOYSA-N
153,2018,O1C=C(C=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccoc4)s3)c2cc1OC,YKWQYBNEANOOHA-UHFFFAOYSA-N
154,2018,S1C=C(C2=C1C=CC=C2)C2=CC=C(S2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,COc1cc2nc(C)nc(NC(C)c3ccc(-c4csc5ccccc45)s3)c2cc1OC,UIBMSXVFXUXUTK-UHFFFAOYSA-N
155,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C=1N(C2=CC=CC=C2C1)C,COc1cc2nc(C)nc(NC(C)c3ccc(-c4cc5ccccc5n4C)s3)c2cc1OC,PBOWKOCSBLHCOI-UHFFFAOYSA-N
156,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)\C=C\CCC,CCC/C=C/c1ccc(C(C)Nc2nc(C)nc3cc(OC)c(OC)cc23)s1,UPBVYXSQHROKDO-CMDGGOBGSA-N
157,2018,C1(CCCCC1)/C=C/C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,COc1cc2nc(C)nc(NC(C)c3ccc(/C=C/C4CCCCC4)s3)c2cc1OC,XQRRLFJCJYDVJF-ZHACJKMWSA-N
158,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)OC1=CC=CC=C1,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4Oc4ccccc4)s3)c2cc1OC,FDVDTKVIRHIBLH-UHFFFAOYSA-N
159,2018,C(C)(C)(C)OC(NC1=CC=C(C=C1)C=1SC(=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)=O,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc(NC(=O)OC(C)(C)C)cc4)s3)c2cc1OC,BMWAMTKFLARMNA-UHFFFAOYSA-N
160,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C=1C=C(C=CC1)/C=C/C#N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4cccc(/C=C/C#N)c4)s3)c2cc1OC,APBUMYPWCLYRIZ-SOFGYWHQSA-N
161,2018,CC1=C(C=CC(=C1)C)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc(C)cc4C)s3)c2cc1OC,UBRAUUALDIWZKG-UHFFFAOYSA-N
162,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C=1SC(=CC1)C(C)=O,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc(C(C)=O)s4)s3)c2cc1OC,GJOFRQKFICQZFE-UHFFFAOYSA-N
163,2018,O1COC2=C1C=CC(=C2)C2=CC=C(S2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc5c(c4)OCO5)s3)c2cc1OC,GDMJHDGNOVQVHJ-UHFFFAOYSA-N
164,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=CC2=C(N(CCO2)C)C=C1,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc5c(c4)OCCN5C)s3)c2cc1OC,KYHIYIXHIDSVNM-UHFFFAOYSA-N
165,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C=1C=C(C=CC1)NS(=O)(=O)C,COc1cc2nc(C)nc(NC(C)c3ccc(-c4cccc(NS(C)(=O)=O)c4)s3)c2cc1OC,XTGJIPUALCAJTG-UHFFFAOYSA-N
166,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=CC=C1)NC(C)=O,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4NC(C)=O)s3)c2cc1OC,IOFLIMFZYOFGGY-UHFFFAOYSA-N
167,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=CC(=CC=C1)OC,COc1cccc(-c2ccc(C(C)Nc3nc(C)nc4cc(OC)c(OC)cc34)s2)c1,HRXLJTOEQVNLIS-UHFFFAOYSA-N
168,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=CC(=CC=C1)C(F)(F)F,COc1cc2nc(C)nc(NC(C)c3ccc(-c4cccc(C(F)(F)F)c4)s3)c2cc1OC,FQWLAFSPSYTQRY-UHFFFAOYSA-N
169,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=CC=C1)S(=O)(=O)N(C)C,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4S(=O)(=O)N(C)C)s3)c2cc1OC,FFIXRNZIVOQDFG-UHFFFAOYSA-N
170,2018,C1(CC1)COC=1C=C(C=CC1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,COc1cc2nc(C)nc(NC(C)c3ccc(-c4cccc(OCC5CC5)c4)s3)c2cc1OC,TYUKUZVLQBMUHM-UHFFFAOYSA-N
171,2018,N1C=CC2=C(C=CC=C12)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,COc1cc2nc(C)nc(NC(C)c3ccc(-c4cccc5[nH]ccc45)s3)c2cc1OC,WFCDQIYVCFNRBR-UHFFFAOYSA-N
172,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C=1C=NC(=NC1)OC,COc1ncc(-c2ccc(C(C)Nc3nc(C)nc4cc(OC)c(OC)cc34)s2)cn1,LYJGXCVFUXNWQI-UHFFFAOYSA-N
173,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=CC(=CC=C1)S(=O)(=O)C,COc1cc2nc(C)nc(NC(C)c3ccc(-c4cccc(S(C)(=O)=O)c4)s3)c2cc1OC,ZMXXFWQNRDIORQ-UHFFFAOYSA-N
174,2018,O1CCC2=C1C=CC(=C2)C2=CC=C(S2)C(C)NC2=NC(=NC1=CC(=C(C=C21)OC)OC)C,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc5c(c4)CCO5)s3)c2cc1OC,HPCUJQCOSXCVRS-UHFFFAOYSA-N
175,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)\C=C\C1=CC=CC=C1,COc1cc2nc(C)nc(NC(C)c3ccc(/C=C/c4ccccc4)s3)c2cc1OC,FPXJHYJIRLQPIM-ZHACJKMWSA-N
176,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=CC=C(C(=O)N(C)C)C=C1,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc(C(=O)N(C)C)cc4)s3)c2cc1OC,VHDJNJIFOFRTAN-UHFFFAOYSA-N
177,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)\C=C\C,C/C=C/c1ccc(C(C)Nc2nc(C)nc3cc(OC)c(OC)cc23)s1,MDXFMNHNNJLBJY-VOTSOKGWSA-N
178,2018,COC(C1=C(C=CC=C1)C=1SC(=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)=O,COC(=O)c1ccccc1-c1ccc(C(C)Nc2nc(C)nc3cc(OC)c(OC)cc23)s1,QQLUACPFSHJOGR-UHFFFAOYSA-N
179,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(CN2CCC(CC2)C(=O)N)C=CC=C1,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4CN4CCC(C(N)=O)CC4)s3)c2cc1OC,NIPBUSMRKBDTSC-UHFFFAOYSA-N
180,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C1=C(C=CC=C1)CCO,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4CCO)s3)c2cc1OC,FVOXEIYWXVXRAQ-UHFFFAOYSA-N
181,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C1=CC=C(S1)C=1C=C(C=CC1)CCO,COc1cc2nc(C)nc(NC(C)c3ccc(-c4cccc(CCO)c4)s3)c2cc1OC,BPRHWEFRWQTBGT-UHFFFAOYSA-N
182,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)CN1CC2(COC2)C1,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4CN4CC5(COC5)C4)s3)c2cc1OC,KIFSDVQZBNWVSO-UHFFFAOYSA-N
183,2018,BrC1=C(C=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)C,COc1cc2nc(C)nc(NC(C)c3cc(C)c(Br)s3)c2cc1OC,LCXQMPYGWCRAHG-UHFFFAOYSA-N
184,2018,COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)CN1CCCC1,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4CN4CCCC4)s3)c2cc1OC,FCQNGSHORQZDMC-UHFFFAOYSA-N
185,2018,CN(C)CC1N(CCC1)CC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4CN4CCCC4CN(C)C)s3)c2cc1OC,DPKCUEYDFSEEGB-UHFFFAOYSA-N
186,2018,CC1=NC2=CC=CC=C2C(=N1)N[C@H](C)C1=CC=CC2=CC=CC=C12,Cc1nc(N[C@H](C)c2cccc3ccccc23)c2ccccc2n1,KWMTVSOOPBYOMJ-CQSZACIVSA-N
