compound_key,smiles_canonical,has_structure,iupac_name,inchikey14
JTGNERAIQFBOPT-GFCCVEGCSA-N,COc1cc2nc(C)nc(N[C@H](C)c3ccc(S(C)(=O)=O)cc3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[4-(methylsulfonyl)phenyl]ethyl}quinazolin-4-amine",JTGNERAIQFBOPT
JUVXGTLLNDBQKZ-UHFFFAOYSA-N,COC(=O)C(C)(C)c1ccccc1-c1ccc(C(C)Nc2nc(C)nc3cc(OC)c(OC)cc23)s1,True,"methyl2-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-thiophen-2-yl)phenyl]-2-methylpropanoate",JUVXGTLLNDBQKZ
JXBXTQVBHJXGGB-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3cc(C)c(-c4ccccc4CN(C)C)s3)c2cc1OC,True,"N-[1-(5-{2-[(dimethylamino)methyl]phenyl}-4-methyl-2-thienyl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",JXBXTQVBHJXGGB
KAIJJWUDMJMBJH-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc(Br)cc4CN(C)C)s3)c2cc1OC,True,"N-(1-(5-(4-bromo-2-((dimethylamino)methyl)phenyl)thiophen-2-yl)ethyl)-6,7-dimethoxy-2-methylquinazolin-4-amine",KAIJJWUDMJMBJH
KCWVBFCVZZZLBJ-MRXNPFEDSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cncc(C)c4)c3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3-(5-methylpyridin-3-yl)phenyl]ethyl}quinazolin-4-amine",KCWVBFCVZZZLBJ
KDDBYPMKLONKLL-UHFFFAOYSA-N,CCOc1ccccc1-c1ccc(C(C)Nc2nc(C)nc3cc(OC)c(OC)cc23)s1,True,"N-{1-[5-(2-ethoxyphenyl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",KDDBYPMKLONKLL
KDWOUCCRBHTYJL-LLVKDONJSA-N,COc1cc2nc(C)nc(N[C@H](C)c3ccc(Br)cc3)c2cc1OC,True,"N-[(1R)-1-(4-bromophenyl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",KDWOUCCRBHTYJL
KGBPYLAJWPOBTP-SNVBAGLBSA-N,Cc1nc(N[C@H](C)c2cccc(Cl)c2)c2cc(C(=O)O)ccc2n1,True,4-{[(1R)-1-(3-chlorophenyl)ethyl]amino}-2-methylquinazoline-6-carboxylicacid,KGBPYLAJWPOBTP
KIFSDVQZBNWVSO-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4CN4CC5(COC5)C4)s3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-[1-(5-[2-(2-oxa-6-azaspiro[33]hept-6-ylmethyl)phenyl]thiophen-2-yl}ethyl]quinazolin-4-amine",KIFSDVQZBNWVSO
KIXWDXQPIGKRDE-LLVKDONJSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(Br)c3)c2cc1OC,True,"N-[(1R)-1-(3-bromophenyl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",KIXWDXQPIGKRDE
KMOHEMSXIBUXHM-UHFFFAOYSA-N,Cc1nc(NC(C)c2ccc(Br)s2)c2cc(N3CCN(C)CC3)ccc2n1,True,N-[1-(5-bromothiophen-2-yl)ethyl]-2-methyl-6-(4-methylpiperazin-1-yl)quinazolin-4-amine,KMOHEMSXIBUXHM
KNFSYVKMKRWBET-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4cccc(CN)c4)s3)c2cc1OC,True,"N-[1-{5-[3-(aminomethyl)phenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",KNFSYVKMKRWBET
KOIGBYQTYGEGFR-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3cccc4c3cnn4C)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-[1-(1-methyl-1H-indazol-4-yl)ethyl]quinazolin-4-amine",KOIGBYQTYGEGFR
KSPQELRINQRDRU-SNVBAGLBSA-N,Cc1nc(N[C@H](C)c2cccc(Cl)c2)c2cc(Br)ccc2n1,True,6-bromo-N-[(1R)-1-(3-chlorophenyl)ethyl]-2-methylquinazolin-4-amine,KSPQELRINQRDRU
KSVMCPWJQHFKPW-UHFFFAOYSA-N,Cc1nc(NC(C)c2ccc(Br)s2)c2cc(N3CCN(Cc4ccccc4)C(=O)C3)ccc2n1,True,1-benzyl-4-(4-{[1-(5-bromothiophen-2-yl)ethyl]amino}-2-methylquinazolin-6-yl)piperazin-2-one,KSVMCPWJQHFKPW
KTCKACDEGBSNOH-MJTSIZKDSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(C4CC4(C)C)c3)c2cc1OC,True,"N-{(1R)-1-[3-(2,2-dimethylcyclopropyl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",KTCKACDEGBSNOH
KUXYFCYXAKPCSI-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4CN(C)CCO)s3)c2cc1OC,True,"2-{[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl](methyl)amino}ethanol",KUXYFCYXAKPCSI
KWMTVSOOPBYOMJ-CQSZACIVSA-N,Cc1nc(N[C@H](C)c2cccc3ccccc23)c2ccccc2n1,True,2-methyl-N-[(1R)-1-(naphthalen-1-yl)ethyl]quinazolin-4-amine,KWMTVSOOPBYOMJ
KXUBJVGJENQSMG-MRXNPFEDSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccccc4)c3)c2cc1OC,True,"N-[(1R)-1-(biphenyl-3-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",KXUBJVGJENQSMG
KYHIYIXHIDSVNM-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc5c(c4)OCCN5C)s3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-{1-[5-(4-methyl-3,4-dihydro-2H-1,4-benzoxazin-7-yl)thiophen-2-yl]ethyl}quinazolin-4-amine",KYHIYIXHIDSVNM
KYSIUGKAPVEMTL-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4CN4CC(F)C4)s3)c2cc1OC,True,"N-[1-(5-{2-[(3-fluoroazetidin-1-yl)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",KYSIUGKAPVEMTL
KZDWOONBRHFGOD-CYBMUJFWSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4c(C)noc4C)c3)c2cc1OC,True,"N-{(1R)-1-[3-(3,5-dimethyl-1,2-oxazol-4-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",KZDWOONBRHFGOD
LBYORPPUQIKBIP-KAUXGEHWSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(/C=C/c4ccccc4)c3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-[(1R)-1-{3-[(E)-2-phenylethenyl]phenyl}ethyl]quinazolin-4-amine",LBYORPPUQIKBIP
LCRKXKBLICOCDJ-MRXNPFEDSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cccc(S(C)(=O)=O)c4)c3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3'-(methylsulfonyl)biphenyl-3-yl]ethyl}quinazolin-4-amine",LCRKXKBLICOCDJ
LCXQMPYGWCRAHG-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3cc(C)c(Br)s3)c2cc1OC,True,"N-[1-(5-bromo-4-methylthiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",LCXQMPYGWCRAHG
LEESUXLARQUBHF-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3cccc4ccoc34)c2cc1OC,True,"N-[1-(1-benzofuran-7-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",LEESUXLARQUBHF
LENFUGSNJMVBNJ-UHFFFAOYSA-N,Cc1nc(NC(C)c2ccc(Br)s2)c2cc(NCCN3CCOCC3)ccc2n1,True,"N4-[1-(5-bromo-2-thienyl)ethyl]-2-methyl-N6-[2-(morpholin-4-yl)ethyl]-quinazoline-4,6-diamine",LENFUGSNJMVBNJ
LFMYFGGRKNJBFR-GFCCVEGCSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(S(C)(=O)=O)c3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3-(methylsulfonyl)phenyl]ethyl}quinazolin-4-amine",LFMYFGGRKNJBFR
LGABZJQICDTKCT-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4CNCC(=O)N4CCc5ccccc5C4)s3)c2cc1OC,True,"1-(3,4-dihydroisoquinolin-2(1H)-yl)-2-{[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl]amino}ethanone",LGABZJQICDTKCT
LHFMITAMXBNGKY-GFCCVEGCSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(C#N)c3)c2cc1OC,True,"3-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}benzonitrile",LHFMITAMXBNGKY
LHIRCJAHIREOGV-PDFOZTTASA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cccc(/C=C/C#N)c4)c3)c2cc1OC,True,"(2E)-3-(3'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}biphenyl-3-yl)prop-2-enenitrile",LHIRCJAHIREOGV
LMRKFCOGCLQTBC-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4c(Cl)cccc4CNC(=O)OC(C)(C)C)s3)c2cc1OC,True,"tert-butyl[3-chloro-2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl]carbamate",LMRKFCOGCLQTBC
LOVVMAHRMJHCQF-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc4c(c3)OCCO4)c2cc1OC,True,"N-[1-(2,3-dihydro-1,4-benzodioxin-6-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",LOVVMAHRMJHCQF
LSNMUYLBXDNFDE-GFCCVEGCSA-N,Cc1nc(N[C@H](C)c2ccc(F)cc2)c2cc(N=S(C)(C)=O)ccc2n1,True,6-{[dimethyl(oxido)-lambda6-sulfanylidene]amino}-N-[(1R)-1-(4-fluorophenyl)ethyl]-2-methylquinazolin-4-amine,LSNMUYLBXDNFDE
LTCKGESDIZLNHT-GFCCVEGCSA-N,COc1cc(C)c2nc(C)nc(N[C@H](C)c3cccc(Cl)c3)c2c1,True,"N-[(1R)-1-(3-chlorophenyl)ethyl]-6-methoxy-2,8-dimethylquinazolin-4-amine",LTCKGESDIZLNHT
LUHZJPYMBKIIAF-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc(C(F)(F)F)cc4CN(C)C)s3)c2cc1OC,True,"thiophen-2-yl)ethyl)-6,7-dimethoxy-2-methylquinazolin-4-amine",LUHZJPYMBKIIAF
LUJDYCHZQXINAP-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3cccc4c3CCO4)c2cc1OC,True,"N-[1-(2,3-dihydro-1-benzofuran-4-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",LUJDYCHZQXINAP
LVCFIWHXFYMXPS-GOSISDBHSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccc(C(C)(C)C#N)cc4)c3)c2cc1OC,True,"2-(3'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}biphenyl-4-yl)-2-methylpropanenitrile",LVCFIWHXFYMXPS
LXGKRVGKOIUFHV-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4CNCC(F)F)s3)c2cc1OC,True,"N-{1-[5-(2-{[(2,2-difluoroethyl)amino]methyl}phenyl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",LXGKRVGKOIUFHV
LXQYVSBTVUUJRZ-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3cc4cccc(O)c4o3)c2cc1OC,True,"2-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-1-benzofuran-7-ol",LXQYVSBTVUUJRZ
LXVUBACYWFZLBF-CQSZACIVSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cncnc4)c3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3-(pyrimidin-5-yl)phenyl]ethyl}quinazolin-4-amine",LXVUBACYWFZLBF
LYJGXCVFUXNWQI-UHFFFAOYSA-N,COc1ncc(-c2ccc(C(C)Nc3nc(C)nc4cc(OC)c(OC)cc34)s2)cn1,True,"6,7-dimethoxy-N-{1-[5-(2-methoxypyrimidin-5-yl)thiophen-2-yl]ethyl}-2-methylquinazolin-4-amine",LYJGXCVFUXNWQI
MCBPJAANPOFQCO-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccnc(O)c4)s3)c2cc1OC,True,"4-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-2-thienyl)pyridin-2-ol",MCBPJAANPOFQCO
MCUFJDOJCMBPRM-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc(C(F)(F)F)cc4C)s3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-(1-{5-[2-methyl-4-(trifluoromethyl)phenyl]-2-thienyl}ethyl)quinazolin-4-amine",MCUFJDOJCMBPRM
MDXFMNHNNJLBJY-VOTSOKGWSA-N,C/C=C/c1ccc(C(C)Nc2nc(C)nc3cc(OC)c(OC)cc23)s1,True,"6,7-dimethoxy-2-methyl-N-[1-{5-[(1E)-prop-1-en-1-yl]thiophen-2-yl}ethyl]quinazolin-4-amine",MDXFMNHNNJLBJY
MGGJYKZUZFIJPO-GFCCVEGCSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(CN)c3)c2cc1OC,True,"N-{(1R)-1-[3-(aminomethyl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",MGGJYKZUZFIJPO
MHSKOIHYIUTKNM-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc(CNC(=O)OC(C)(C)C)s4)s3)c2cc1OC,True,"tert-butyl[(5'-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-2,2'-bithiophen-5-yl)methyl]carbamate",MHSKOIHYIUTKNM
MIXCOBAMNCNRBY-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4CCNC(=O)OC(C)(C)C)s3)c2cc1OC,True,"tert-butyl{2-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]ethyl}carbamate",MIXCOBAMNCNRBY
MMSMFMAVJNPOIJ-CYBMUJFWSA-N,Cc1nc(N[C@H](C)c2cccc(Cl)c2)c2cc(-c3cnn(C)c3)ccc2n1,True,N-[(1R)-1-(3-chlorophenyl)ethyl]-2-methyl-6-(1-methyl-1H-pyrazol-4-yl)quinazolin-4-amine,MMSMFMAVJNPOIJ
MMYMOUWONPVNLE-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc(Cl)cc4CN)s3)c2cc1OC,True,"N-[1-{5-[2-(aminomethyl)-4-chlorophenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",MMYMOUWONPVNLE
MNPXWZFBPKAINT-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc5c(ccn5C)c4)s3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-{1-[5-(1-methyl-1H-indol-5-yl)thiophen-2-yl]ethyl}quinazolin-4-amine",MNPXWZFBPKAINT
MPGFXRMHUKUZMD-MRXNPFEDSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccccc4CC(N)=O)c3)c2cc1OC,True,"2-(3'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}biphenyl-2-yl)acetamide",MPGFXRMHUKUZMD
MQPLQHCGDLKOSQ-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4CN4CCN(C(=O)OC(C)(C)C)CC4)s3)c2cc1OC,True,"tert-butyl4-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl]piperazine-1-carboxylate",MQPLQHCGDLKOSQ
MTJONMDFSKCUQB-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc(CNS(C)(=O)=O)cc4)s3)c2cc1OC,True,"N-[4-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl]methanesulfonamide",MTJONMDFSKCUQB
MUTDZCRGVFUJTM-QGZVFWFLSA-N,COCc1ccccc1-c1cccc([C@@H](C)Nc2nc(C)nc3cc(OC)c(OC)cc23)c1,True,"6,7-dimethoxy-N-{(1R)-1-[2'-(methoxymethyl)biphenyl-3-yl]ethyl}-2-methylquinazolin-4-amine",MUTDZCRGVFUJTM
MVUSMIMLHTXBMX-GFCCVEGCSA-N,Cc1ccc2nc(C)nc(N[C@H](C)c3cccc(Cl)c3)c2c1,True,"N-[(1R)-1-(3-chlorophenyl)ethyl]-2,6-dimethylquinazolin-4-amine",MVUSMIMLHTXBMX
MZMSCSMZXBMLLI-QGZVFWFLSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cc5ccccc5n4C)c3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3-(1-methyl-1H-indol-2-yl)phenyl]ethyl}quinazolin-4-amine",MZMSCSMZXBMLLI
NABWLYFAPYHMTH-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3csc4ccccc34)c2cc1OC,True,"N-[1-(1-benzothiophen-3-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NABWLYFAPYHMTH
NBTFBCMKXSBWPB-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3cccc4c3CCCC4)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-[1-(5,6,7,8-tetrahydronaphthalen-1-yl)ethyl]quinazolin-4-amine",NBTFBCMKXSBWPB
NIKRKPYUTVWZTF-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc(Cl)cc4CNC(=O)OC(C)(C)C)s3)c2cc1OC,True,"tert-butyl[5-chloro-2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl]carbamate",NIKRKPYUTVWZTF
NIPBUSMRKBDTSC-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4CN4CCC(C(N)=O)CC4)s3)c2cc1OC,True,"1-[2-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl]piperidine-4-carboxamide",NIPBUSMRKBDTSC
NKABNARNBNRPKL-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4CN(C)CC(F)(F)F)s3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-{1-[5-(2-{[methyl(2,2,2-trifluoroethyl)amino]methyl}phenyl)thiophen-2-yl]ethyl}quinazolin-4-amine",NKABNARNBNRPKL
NLEIBEOSSKCLHA-MRXNPFEDSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccccc4S(C)(=O)=O)c3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[2'-(methylsulfonyl)biphenyl-3-yl]ethyl}quinazolin-4-amine",NLEIBEOSSKCLHA
NLUDSYSRDYXUQF-UHFFFAOYSA-N,Cc1nc(NC(C)c2ccc(Br)s2)c2cc([N+](=O)[O-])ccc2n1,True,N-[1-(5-bromothiophen-2-yl)ethyl]-2-methyl-6-nitroquinazolin-4-amine,NLUDSYSRDYXUQF
NMALWZOXQSFZED-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3cc(-c4ccccc4C(N)CC(=O)O)cs3)c2cc1OC,True,"3-amino-3-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-3-thienyl)phenyl]propanoicacid",NMALWZOXQSFZED
NNSTZGJEHNPVTP-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc(CN)cc4)s3)c2cc1OC,True,"N-[1-{5-[4-(aminomethyl)phenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NNSTZGJEHNPVTP
NPWXKTOJKBULMV-LLVKDONJSA-N,COC(=O)c1ccc2c(N[C@H](C)c3cccc(Cl)c3)nc(C)nc2c1,True,methyl4-{[(1R)-1-(3-chlorophenyl)ethyl]amino}-2-methylquinazoline-7-carboxylate,NPWXKTOJKBULMV
NQLSACVRDWBJSD-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4CNc4cc[nH]n4)s3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-[1-(5-{2-[(1H-pyrazol-3-ylamino)methyl]phenyl}thiophen-2-yl)ethyl]quinazolin-4-amine",NQLSACVRDWBJSD
NQRZJOCIDOPICB-UHFFFAOYSA-N,CCCCC(O)c1ccccc1-c1ccc(C(C)Nc2nc(C)nc3cc(OC)c(OC)cc23)s1,True,"1-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]pentan-1-ol",NQRZJOCIDOPICB
NQUDJWTYNKJPNM-OAHLLOKOSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cn[nH]c4)c3)c2cc1OCC1CC1,True,6-(cyclopropylmethoxy)-7-methoxy-2-methyl-N-{(1R)-1-[3-(1H-pyrazol-4-yl)phenyl]ethyl}quinazolin-4-amine,NQUDJWTYNKJPNM
NQWILBHQQOINPZ-UHFFFAOYSA-N,COc1ccc2cc(C(C)Nc3nc(C)nc4cc(OC)c(OC)cc34)ccc2c1,True,"6,7-dimethoxy-N-[1-(6-methoxy-2-naphthyl)ethyl]-2-methylquinazolin-4-amine",NQWILBHQQOINPZ
NRKOXEXPXZDAGA-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4CNCC(=O)N4CCOCC4)s3)c2cc1OC,True,"2-{[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl]amino}-1-(morpholin-4-yl)ethanone",NRKOXEXPXZDAGA
NRZUEQHDZNRPKZ-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccccc4CC(N)C(=O)Nc4ccccc4)s3)c2cc1OC,True,"2-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl]-N-phenylglycinamide",NRZUEQHDZNRPKZ
NUDDPOWEMMWDMN-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc5[nH]ccc5c4)s3)c2cc1OC,True,"N-{1-[5-(1H-indol-5-yl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",NUDDPOWEMMWDMN
NUDSEAJARRLHRZ-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc(C#N)cc4CN(C)C)s3)c2cc1OC,True,"4-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-3-[(dimethylamino)methyl]benzonitrile",NUDSEAJARRLHRZ
NUFTZISADFCNGU-GFCCVEGCSA-N,COc1cc2nc(C)nc(N[C@H](C)c3ccc(C#N)cc3)c2cc1OC,True,"4-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}benzonitrile",NUFTZISADFCNGU
NXKNFKATWLVNTC-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc(C(=O)NCCN(C)C)cc4)s3)c2cc1OC,True,"4-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-N-[2-(dimethylamino)ethyl]benzamide",NXKNFKATWLVNTC
NXRMDWBJIGTGOQ-MRXNPFEDSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4ccc5c(c4)OCCO5)c3)c2cc1OC,True,"N-{(1R)-1-[3-(2,3-dihydro-1,4-benzodioxin-6-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",NXRMDWBJIGTGOQ
OAQSSTJFOQLGQM-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3ccc(-c4ccc(CNC(=O)OC(C)(C)C)o4)s3)c2cc1OC,True,"tert-butyl{[5-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)furan-2-yl]methyl}carbamate",OAQSSTJFOQLGQM
OBUJXLDJWVMFAR-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3cccs3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-[1-(thiophen-2-yl)ethyl]quinazolin-4-amine",OBUJXLDJWVMFAR
OBUJXLDJWVMFAR-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3cccs3)c2cc1OC,True,"6,7-dimethoxy-2-methyl-N-[1-(thiophen-2-yl)ethyl]quinazolin-4-amine",OBUJXLDJWVMFAR
OCFZSGKZYAULBZ-CYBMUJFWSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-c4cnc(N)nc4)c3)c2cc1OC,True,"N-{(1R)-1-[3-(2-aminopyrimidin-5-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",OCFZSGKZYAULBZ
OCKRKBSMINJWLS-UHFFFAOYSA-N,COc1cc2nc(C)nc(NC(C)c3cc(Cl)c(Br)s3)c2cc1OC,True,"N-[1-(5-bromo-4-chlorothiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",OCKRKBSMINJWLS
OCLLQGHGXBGRDE-UHFFFAOYSA-N,Cc1nc(NC(C)c2ccc(-c3ccccc3CN(C)C)s2)c2cc([N+](=O)[O-])ccc2n1,True,N-[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-2-methyl-6-nitroquinazolin-4-amine,OCLLQGHGXBGRDE
ODCCGDJAKWYIIA-CQSZACIVSA-N,COc1cc2nc(C)nc(N[C@H](C)c3cccc(-n4ccnc4)c3)c2cc1OC,True,"N-{(1R)-1-[3-(1H-imidazol-1-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",ODCCGDJAKWYIIA
