compound_key,compound_id,iupac_name,mw,lcms_text,nmr_1h_text,flag_asterisk,flag_imaging_conflict,flag_smiles_o3_changed,year,provenance_file,provenance_sheet,provenance_row
FXKVJQZAPGDCGO-UHFFFAOYSA-N,427,N-{2-[(4-{[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]amino}-2-methylquinazolin-6-yl)amino]ethyl}acetamide,,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,428
GAHDIVZUJBIHJO-UHFFFAOYSA-N,319,"N-{1-[5-(2-{[3-(dimethylamino)azetidin-1-yl]methyl}phenyl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,320
GDMJHDGNOVQVHJ-UHFFFAOYSA-N,163,"N-{1-[5-(1,3-benzodioxol-5-yl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,164
GGGIKLLCCRIPFJ-UHFFFAOYSA-N,226,"2-[1-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}furan-2-yl)-1H-pyrazol-3-yl]ethanol",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,227
GGWUIZLLZFAEQU-LLVKDONJSA-N,371,methyl4-{[(1R)-1-(3-chlorophenyl)ethyl]amino}-2-methylquinazoline-6-carboxylate,,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,372
GIJYDJHQMPYDKO-UHFFFAOYSA-N,443,"N-[1-(5-{4-cyclopropyl-2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,444
GJOFRQKFICQZFE-UHFFFAOYSA-N,162,"1-(5'-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-2,2'-bithiophen-5-yl)ethanone",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,163
GKYVQKWLGKKVDV-UHFFFAOYSA-N,234,"N-[1-{5-[2-(aminomethyl)-4-fluorophenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,235
GMCVBHVEKFGLIA-UHFFFAOYSA-N,98,"N-{1-[5-(2,3-dihydro-1,4-benzodioxin-6-yl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,99
GMSGHBNCYCEBQO-UHFFFAOYSA-N,293,"N-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-5-fluorobenzyl]-1H-imidazole-2-carboxamide",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,294
GOSDOQKMFWFXCH-UHFFFAOYSA-N,320,"N-[1-(5-{2-[(3,3-difluoroazetidin-1-yl)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,321
GPPANIJHMBJPDE-QGZVFWFLSA-N,106,"3'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-N,N-dimethylbiphenyl-3-carboxamide",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,107
GQLJOKRUKWEOIC-UHFFFAOYSA-N,147,"N-{1-[5-(3,5-dimethyl-1,2-oxazol-4-yl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,148
GRBBRIOTPLBMQB-UHFFFAOYSA-N,144,"N-{1-[5-(5-chloro-2-propoxyphenyl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,145
GSJYBSKMUWDVGA-UHFFFAOYSA-N,46,"6,7-dimethoxy-2-methyl-N-(1-[5-(5-methylpyridin-3-yl)thiophen-2-yl]ethyl}quinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,47
GSZOIFTXGCECID-UHFFFAOYSA-N,218,"2-[4-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-1H-pyrazol-1-yl]ethanol",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,219
GUFFYDMOSHLHGZ-CYBMUJFWSA-N,204,"N-[(1R)-1-(3-cyclopropylphenyl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,205
GZMFINSACKIZLG-UHFFFAOYSA-N,220,"6,7-dimethoxy-2-methyl-N-[1-(5-{1-[2-(pyrrolidin-1-yl)ethyl]-1H-pyrazol-4-yl}thiophen-2-yl)ethyl]quinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,221
HAINANKXWNOEHU-UHFFFAOYSA-N,6,"N-[1-(6-fluoro-1H-indazol-4-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,7
HARYYMQPWDRGTE-OAQYLSRUSA-N,123,"N-{(1R)-1-[3'-(benzyloxy)biphenyl-3-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,124
HAYLOBWICGRXOX-UHFFFAOYSA-N,417,N-[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-2-methyl-6-(4-methylpiperazin-1-yl)quinazolin-4-amine,,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,418
HBRKAUPOQKGOBX-CQSZACIVSA-N,203,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[4-(prop-1-en-2-yl)phenyl]ethyl}quinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,204
HDLMFDKWEAHJHK-CQSZACIVSA-N,339,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3-(1-methyl-1H-pyrazol-5-yl)phenyl]ethyl}quinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,340
HDPMMLKPIXGMLM-UHFFFAOYSA-N,305,"6,7-dimethoxy-2-methyl-N-[1-{5-[2-(piperazin-1-ylmethyl)phenyl]thiophen-2-yl}ethyl]quinazolin-4-amine hydrochloride",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,306
HFICXWXSXCWIOO-UHFFFAOYSA-N,431,"N-[1-(4-chloro-5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,432
HLIYWUOCADUHDR-UHFFFAOYSA-N,389,"N-{1-[3-(benzyloxy)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,390
HNJSEKGBVFJDRC-CQSZACIVSA-N,68,"5-(3-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}phenyl)pyridin-2-ol",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,69
HOJZOJMWWPYDOU-QGZVFWFLSA-N,105,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3-(1-methyl-1H-indol-5-yl)phenyl]ethyl}quinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,106
HPCUJQCOSXCVRS-UHFFFAOYSA-N,174,"N-{1-[5-(2,3-dihydro-1-benzofuran-5-yl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,175
HRXLJTOEQVNLIS-UHFFFAOYSA-N,167,"6,7-dimethoxy-N-{1-[5-(3-methoxyphenyl)thiophen-2-yl]ethyl}-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,168
HUCVMXQWUOVOTJ-UHFFFAOYSA-N,333,"6,7-dimethoxy-2-methyl-N-[1-(thieno[3,2-c]pyridin-4-yl)ethyl]quinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,334
HUFJVTPJJLWZRU-UHFFFAOYSA-N,280,"2-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl]-N,N-dimethylglycinamide",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,281
HUNRNQVDIVQAGI-UHFFFAOYSA-N,20,"N-[1-(1-benzofuran-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,21
HVJBCUPESFFKIU-UHFFFAOYSA-N,294,"N-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-5-fluorobenzyl]-1H-imidazole-5-carboxamide",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,295
HWLKEBNKUOKQSE-UHFFFAOYSA-N,14,"N-[1-(1,3-benzothiazol-4-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,15
HYNRYXWOFJUTOW-UHFFFAOYSA-N,272,"N-{1-[4-(6,7-dihydro-5H-pyrrolo[1,2-a]imidazol-3-yl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,273
IAKXPXCWYXUICC-UHFFFAOYSA-N,214,"N-[1-(5-bromo-2,3-dihydro-1-benzofuran-7-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,215
IAKXPXCWYXUICC-UHFFFAOYSA-N,225,"N-[1-(5-bromo-2,3-dihydro-1-benzofuran-7-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,226
ICXADKPDUBLSJX-CYBMUJFWSA-N,335,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3-(5-methyl-1H-pyrazol-4-yl)phenyl]ethyl}quinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,336
IDKGUFPWLCRAFZ-UHFFFAOYSA-N,403,"1-(2-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]ethane-1,2-diol",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,404
IGPIZNWVIRFBSW-UHFFFAOYSA-N,9,"6,7-dimethoxy-2-methyl-N-[1-(2-methyl-2H-indazol-4-yl)ethyl]quinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,10
IHEVPLZYSFMSIE-GOSISDBHSA-N,94,"N-[(1R)-1-(2',4'-dimethylbiphenyl-3-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,95
IHNQUZPNDJYULX-QGZVFWFLSA-N,39,"N-{(1R)-1-[3-(isoquinolin-5-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,40
IIUURHBXTCANIG-CYBMUJFWSA-N,30,6-{[dimethyl(oxido)-lambda6-sulfanylidene]amino}-2-methyl-N-[(1R)-1-phenylethyl]quinazolin-4-amine,,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,31
IKEIYJTXUIWFQV-UHFFFAOYSA-N,434,4-(4-{[1-(5-bromothiophen-2-yl)ethyl]amino}-2-methylquinazolin-6-yl)-1-methylpiperazin-2-one,,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,435
ILBDYJDLRMLFEG-OAHLLOKOSA-N,348,7-methoxy-6-(2-methoxyethoxy)-2-methyl-N-{(1R)-1-[3-(1H-pyrazol-4-yl)phenyl]ethyl}quinazolin-4-amine,,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,349
ILHQYWGWEFDBFU-UHFFFAOYSA-N,420,N-(4-{[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]amino}-2-methylquinazolin-6-yl)acetamide,,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,421
IMFMHKYEEDHSEL-UHFFFAOYSA-N,129,"6,7-dimethoxy-2-methyl-N-{1-[5-(1H-pyrrolo[2,3-b]pyridin-5-yl)thiophen-2-yl]ethyl}quinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,130
IOFLIMFZYOFGGY-UHFFFAOYSA-N,166,"N-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]acetamide",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,167
IPCWSAGFRSDVID-UHFFFAOYSA-N,136,"N-{1-[5-(2-butoxy-6-fluorophenyl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,137
IQKRWXFQOPYESU-CYBMUJFWSA-N,334,"N-{(1R)-1-[3-(3,5-dimethyl-1H-pyrazol-4-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,335
IUTRWILPGXTCSM-UHFFFAOYSA-N,237,"methyl3-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-1-methyl-1H-pyrazole-5-carboxylate",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,238
IVKKYSGRSWHKHW-UHFFFAOYSA-N,383,"N-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-5-fluorobenzyl]-2-methoxyacetamide",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,384
IWKUWQHVHPGHMC-GFCCVEGCSA-N,345,7-methoxy-2-methyl-4-({(1R)-1-[3-(1H-pyrazol-4-yl)phenyl]ethyl}amino)quinazolin-6-ol,,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,346
IWQNEWCIEFQCPB-UHFFFAOYSA-N,418,N-[1-(5-{2-[(dimethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6-[3-(dimethylamino)pyrrolidin-1-yl]-2-methylquinazolin-4-amine,,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,419
IZNGEKGUENECSE-OAHLLOKOSA-N,84,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3'-(trifluoromethoxy)biphenyl-3-yl]ethyl}quinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,85
IZSFCKTXQNZOCJ-UHFFFAOYSA-N,307,"N-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)-5-fluorobenzyl]acetamide",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,308
IZXCFLBTRJVMCY-UHFFFAOYSA-N,259,"N-[1-{5-[2-(aminomethyl)phenyl]thiophen-3-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,260
JADAXMLWJLZYIZ-UHFFFAOYSA-N,387,"tert-butyl[4-chloro-2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl]carbamate",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,388
JAPHDLMXZMOIPU-LJQANCHMSA-N,74,"3'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-N-[2-(dimethylamino)ethyl]biphenyl-4-carboxamide",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,75
JGYDDRSZMPSNNG-UHFFFAOYSA-N,313,"2-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl]-2,5,7-triazaspiro[34]octan-6-one",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,314
JHVIFTSYKUQOKT-CQSZACIVSA-N,1,"6,7-dimethoxy-2-methyl-N-[(1R)-1-(naphthalen-1-yl)ethyl]quinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,2
JIQSQMRLUXFQLZ-UHFFFAOYSA-N,374,"[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl](phenyl)methanol",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,375
JMUVGAKIVRLFOH-QGZVFWFLSA-N,71,"N-[(3'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}biphenyl-3-yl)methyl]methanesulfonamide",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,72
JPBZXJAFVKEREA-UHFFFAOYSA-N,243,"N-{1-[5-(2-aminophenyl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,244
JQCBBOKOLXHTOX-UHFFFAOYSA-N,240,"2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzamide",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,241
JTGNERAIQFBOPT-GFCCVEGCSA-N,188,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[4-(methylsulfonyl)phenyl]ethyl}quinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,189
JUVXGTLLNDBQKZ-UHFFFAOYSA-N,436,"methyl2-[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}-thiophen-2-yl)phenyl]-2-methylpropanoate",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,437
JXBXTQVBHJXGGB-UHFFFAOYSA-N,400,"N-[1-(5-{2-[(dimethylamino)methyl]phenyl}-4-methyl-2-thienyl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,401
KAIJJWUDMJMBJH-UHFFFAOYSA-N,384,"N-(1-(5-(4-bromo-2-((dimethylamino)methyl)phenyl)thiophen-2-yl)ethyl)-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,385
KCWVBFCVZZZLBJ-MRXNPFEDSA-N,41,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3-(5-methylpyridin-3-yl)phenyl]ethyl}quinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,42
KDDBYPMKLONKLL-UHFFFAOYSA-N,232,"N-{1-[5-(2-ethoxyphenyl)thiophen-2-yl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,233
KDWOUCCRBHTYJL-LLVKDONJSA-N,187,"N-[(1R)-1-(4-bromophenyl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,188
KGBPYLAJWPOBTP-SNVBAGLBSA-N,372,4-{[(1R)-1-(3-chlorophenyl)ethyl]amino}-2-methylquinazoline-6-carboxylicacid,,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,373
KIFSDVQZBNWVSO-UHFFFAOYSA-N,182,"6,7-dimethoxy-2-methyl-N-[1-(5-[2-(2-oxa-6-azaspiro[33]hept-6-ylmethyl)phenyl]thiophen-2-yl}ethyl]quinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,183
KIXWDXQPIGKRDE-LLVKDONJSA-N,191,"N-[(1R)-1-(3-bromophenyl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,192
KMOHEMSXIBUXHM-UHFFFAOYSA-N,416,N-[1-(5-bromothiophen-2-yl)ethyl]-2-methyl-6-(4-methylpiperazin-1-yl)quinazolin-4-amine,,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,417
KNFSYVKMKRWBET-UHFFFAOYSA-N,265,"N-[1-{5-[3-(aminomethyl)phenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,266
KOIGBYQTYGEGFR-UHFFFAOYSA-N,17,"6,7-dimethoxy-2-methyl-N-[1-(1-methyl-1H-indazol-4-yl)ethyl]quinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,18
KSPQELRINQRDRU-SNVBAGLBSA-N,363,6-bromo-N-[(1R)-1-(3-chlorophenyl)ethyl]-2-methylquinazolin-4-amine,,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,364
KSVMCPWJQHFKPW-UHFFFAOYSA-N,441,1-benzyl-4-(4-{[1-(5-bromothiophen-2-yl)ethyl]amino}-2-methylquinazolin-6-yl)piperazin-2-one,,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,442
KTCKACDEGBSNOH-MJTSIZKDSA-N,58,"N-{(1R)-1-[3-(2,2-dimethylcyclopropyl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,59
KUXYFCYXAKPCSI-UHFFFAOYSA-N,298,"2-{[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl](methyl)amino}ethanol",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,299
KWMTVSOOPBYOMJ-CQSZACIVSA-N,186,2-methyl-N-[(1R)-1-(naphthalen-1-yl)ethyl]quinazolin-4-amine,,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,187
KXUBJVGJENQSMG-MRXNPFEDSA-N,193,"N-[(1R)-1-(biphenyl-3-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,194
KYHIYIXHIDSVNM-UHFFFAOYSA-N,164,"6,7-dimethoxy-2-methyl-N-{1-[5-(4-methyl-3,4-dihydro-2H-1,4-benzoxazin-7-yl)thiophen-2-yl]ethyl}quinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,165
KYSIUGKAPVEMTL-UHFFFAOYSA-N,322,"N-[1-(5-{2-[(3-fluoroazetidin-1-yl)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,323
KZDWOONBRHFGOD-CYBMUJFWSA-N,336,"N-{(1R)-1-[3-(3,5-dimethyl-1,2-oxazol-4-yl)phenyl]ethyl}-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,337
LBYORPPUQIKBIP-KAUXGEHWSA-N,114,"6,7-dimethoxy-2-methyl-N-[(1R)-1-{3-[(E)-2-phenylethenyl]phenyl}ethyl]quinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,115
LCRKXKBLICOCDJ-MRXNPFEDSA-N,112,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3'-(methylsulfonyl)biphenyl-3-yl]ethyl}quinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,113
LCXQMPYGWCRAHG-UHFFFAOYSA-N,183,"N-[1-(5-bromo-4-methylthiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,184
LEESUXLARQUBHF-UHFFFAOYSA-N,4,"N-[1-(1-benzofuran-7-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,5
LENFUGSNJMVBNJ-UHFFFAOYSA-N,425,"N4-[1-(5-bromo-2-thienyl)ethyl]-2-methyl-N6-[2-(morpholin-4-yl)ethyl]-quinazoline-4,6-diamine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,426
LFMYFGGRKNJBFR-GFCCVEGCSA-N,198,"6,7-dimethoxy-2-methyl-N-{(1R)-1-[3-(methylsulfonyl)phenyl]ethyl}quinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,199
LGABZJQICDTKCT-UHFFFAOYSA-N,303,"1-(3,4-dihydroisoquinolin-2(1H)-yl)-2-{[2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl]amino}ethanone",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,304
LHFMITAMXBNGKY-GFCCVEGCSA-N,194,"3-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}benzonitrile",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,195
LHIRCJAHIREOGV-PDFOZTTASA-N,93,"(2E)-3-(3'-{(1R)-1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}biphenyl-3-yl)prop-2-enenitrile",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,94
LMRKFCOGCLQTBC-UHFFFAOYSA-N,408,"tert-butyl[3-chloro-2-(5-{1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)benzyl]carbamate",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,409
LOVVMAHRMJHCQF-UHFFFAOYSA-N,19,"N-[1-(2,3-dihydro-1,4-benzodioxin-6-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,20
LSNMUYLBXDNFDE-GFCCVEGCSA-N,32,6-{[dimethyl(oxido)-lambda6-sulfanylidene]amino}-N-[(1R)-1-(4-fluorophenyl)ethyl]-2-methylquinazolin-4-amine,,,,,,,2018,data/bronze/artifacts/2018_raw.xlsx,Sheet1,33
